"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y"
"C17orf100",1,0,0,0.414793729945815,-2.40034249581314,0.514552199213698,0.612089719612133,0.977208286870888,-4.65470402854199,1,0,0
"C17orf101",1,0,0,0.0226132293091976,3.35852461433062,0.102053150180209,0.919655721168441,0.989194721054961,-4.67409979152792,1,0,0
"C17orf102",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"C17orf103",1,0,0,0.265870597528776,1.60214199177299,0.559371296944793,0.58166124826349,0.977208286870888,-4.65108059542192,1,0,0
"C17orf104",1,0,0,0.0228855067643401,-1.44440006991543,0.0339980260824398,0.973190866776952,0.997337970879023,-4.67481382720538,1,0,0
"C17orf105",1,0,0,-0.25101509372837,-6.15381617847346,-0.351091014804841,0.728920532106867,0.977208286870888,-4.665442319129,1,0,0
"C17orf106",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"C17orf107",1,0,0,-0.296843742794334,1.598863743391,-0.464608819783565,0.646859621193105,0.977208286870888,-4.65840062573898,1,0,0
"C17orf108",1,0,0,0.131412889860026,-2.90177138156375,0.270621717783206,0.789250429671875,0.977208286870888,-4.66927005333608,1,0,0
"C17orf28",1,0,0,-1.5333380700782,-1.63943736940744,-1.10450196492958,0.28152465474412,0.977208286870888,-4.58545554037111,1,0,0
"C17orf37",1,0,0,-0.217533831343626,3.33298816087596,-0.936189829539466,0.359522749884213,0.977208286870888,-4.60972787098065,1,0,0
"C17orf39",1,0,0,-0.0979431776960169,3.08107988179457,-0.409475110002866,0.686222215043645,0.977208286870888,-4.66205852298817,1,0,0
"C17orf42",1,0,0,0.147663304374783,1.61268482680921,0.563368884299043,0.578984341580351,0.977208286870888,-4.65074346848887,1,0,0
"C17orf44",1,0,0,0.307973942147346,-6.49059666913762,0.525840696649664,0.604354863985379,0.977208286870888,-4.65381853315488,1,0,0
"C17orf46",1,0,0,0.11708997397302,0.0913931889249118,0.244325940884216,0.809283708086835,0.977208286870888,-4.67030889613565,1,0,0
"C17orf47",1,0,0,-1.01146372727118,-4.54520155183541,-1.45677576130568,0.159558963940776,0.977208286870888,-4.52481471716272,1,0,0
"C17orf48",1,0,0,0.256744885834228,3.79390206523757,0.791791950642756,0.437089331115101,0.977208286870888,-4.62779698988631,1,0,0
"C17orf49",1,0,0,0.124260711005522,5.74265530561659,0.68237412816735,0.502253490325474,0.977208286870888,-4.6396794235396,1,0,0
"C17orf50",1,0,0,1.16268431325897,-3.57884795994982,1.42230687384989,0.169214626099939,0.977208286870888,-4.53127325932954,1,0,0
"C17orf51",1,0,0,-0.68467613139147,-3.03584852861683,-0.804063457640651,0.430119056723435,0.977208286870888,-4.62636521930387,1,0,0
"C17orf53",1,0,0,-0.349502854501019,2.47288441281624,-0.977328319756,0.339223686973208,0.977208286870888,-4.60410435150667,1,0,0
"C17orf54",1,0,0,-0.560691196166056,-5.27576496326211,-0.567508724479932,0.576218722967669,0.977208286870888,-4.65039195096768,1,0,0
"C17orf55",1,0,0,0.322496298912577,-4.93396514607935,0.28449518542694,0.778739855926468,0.977208286870888,-4.66867974908814,1,0,0
"C17orf56",1,0,0,0.14802394359246,4.22667603242653,0.548354714005337,0.589070187475919,0.977208286870888,-4.65199787594201,1,0,0
"C17orf57",1,0,0,0.241519334515738,2.89742591403093,0.600269209288626,0.554571527586834,0.977208286870888,-4.6475246687815,1,0,0
"C17orf58",1,0,0,-0.693297353974804,-1.09089803331072,-1.27694006964675,0.215177090612136,0.977208286870888,-4.55731255704924,1,0,0
"C17orf59",1,0,0,0.283624973197265,2.3415689603519,1.26326825132796,0.219955411082151,0.977208286870888,-4.5596567531894,1,0,0
"C17orf60",1,0,0,0.116261833887506,1.97238731975822,0.217652942114019,0.829741953041944,0.977208286870888,-4.67125529672208,1,0,0
"C17orf61",1,0,0,0.258560510527658,0.907897434775484,0.602361844555754,0.55320335878123,0.977208286870888,-4.64733637425031,1,0,0
"C17orf62",1,0,0,-0.00142955185619087,4.97809691851625,-0.00531506436309916,0.995807983465748,0.999255269795809,-4.67490082561254,1,0,0
"C17orf63",1,0,0,0.0850989137858158,3.51737022459413,0.288843823827615,0.775454109723196,0.977208286870888,-4.66848872767756,1,0,0
"C17orf64",1,0,0,-1.40200772447609,-5.5150041599632,-1.65513395496942,0.112352344412197,0.977208286870888,-4.485745843565,1,0,0
"C17orf65",1,0,0,0.27230024350477,-0.0506843464300884,0.645787736289327,0.52521695593218,0.977208286870888,-4.64329072230427,1,0,0
"C17orf66",1,0,0,0.269069625826239,-0.030902311836557,0.430046039403032,0.671421097827345,0.977208286870888,-4.66074596803436,1,0,0
"C17orf67",1,0,0,0.167556674049698,0.342997846106432,0.370769849525292,0.714419416749486,0.977208286870888,-4.66435843180966,1,0,0
"C17orf68",1,0,0,0.332566293406428,5.93882113308667,1.31116563066956,0.203566675746153,0.977208286870888,-4.55136295082834,1,0,0
"C17orf69",1,0,0,-0.045181006633999,-1.08317470561687,-0.0613829015361981,0.951618564282281,0.994781367371223,-4.67461233752247,1,0,0
"C17orf70",1,0,0,0.351741693496627,4.388714467499,1.85189444967626,0.0777558705936142,0.977208286870888,-4.44420384006237,1,0,0
"C17orf71",1,0,0,0.114205067654674,3.94064717012386,0.600565656431898,0.554377602212459,0.977208286870888,-4.64749803198933,1,0,0
"C17orf72",1,0,0,0.445887076795911,-0.456528857748757,0.680237834247873,0.503578546513209,0.977208286870888,-4.63989534277792,1,0,0
"C17orf73",1,0,0,-0.0636556937051367,-7.291709634704,-0.199067398595572,0.844071484901679,0.977811399774383,-4.6718506487345,1,0,0
"C17orf74",1,0,0,0.367621033397892,-7.31257136209317,1.25760483212726,0.221958501475293,0.977208286870888,-4.5606223178213,1,0,0
"C17orf75",1,0,0,-0.146738054537241,2.56091632750389,-0.7564776966258,0.457532907995897,0.977208286870888,-4.6318068187154,1,0,0
"C17orf76",1,0,0,-0.378503053766791,1.16431866862862,-1.07679067130681,0.293450816479727,0.977208286870888,-4.58967776597947,1,0,0
"C17orf77",1,0,0,0.0167057231929135,-7.36771070418482,0.0533270156179197,0.957961369153116,0.995384664322742,-4.67468361681018,1,0,0
"C17orf78",1,0,0,1.28953118309765,-3.27810207060036,1.67308200031743,0.108730321278449,0.977208286870888,-4.48206297646275,1,0,0
"C17orf79",1,0,0,-0.207906737289114,1.60858399055272,-0.62693050913721,0.537273921286443,0.977208286870888,-4.64507980303714,1,0,0
"C17orf80",1,0,0,0.00338611971590375,3.9139115460584,0.0119193881938839,0.990599308446767,0.999255269795809,-4.67489204358388,1,0,0
"C17orf81",1,0,0,0.138290956934077,4.67351208718721,0.708257423062833,0.486357066993052,0.977208286870888,-4.63701391441414,1,0,0
"C17orf82",1,0,0,0.286658469098056,-7.32821536587969,0.957353731285902,0.348979641134771,0.977208286870888,-4.60686046027381,1,0,0
"C17orf85",1,0,0,0.128502814258358,5.60859099169197,0.719011903061568,0.479838656547897,0.977208286870888,-4.6358796670697,1,0,0
"C17orf86",1,0,0,1.18829248262527,-5.77545362976068,1.89570435463788,0.0714550120729531,0.977208286870888,-4.43463321153577,1,0,0
"C17orf87",1,0,0,-0.231195669402331,2.31835979653304,-0.311298374565378,0.758557582464124,0.977208286870888,-4.66745696549461,1,0,0
"C17orf88",1,0,0,-0.392677256221233,-6.91020940227798,-0.617350216218923,0.543455992266852,0.977208286870888,-4.6459697712031,1,0,0
"C17orf89",1,0,0,-0.00963853428399969,0.296314844665814,-0.0298866226240479,0.976431833474213,0.997337970879023,-4.67483409099305,1,0,0
"C17orf90",1,0,0,0.173317560472215,1.36360357288506,0.542376948320783,0.593109820306161,0.977208286870888,-4.65248835878207,1,0,0
"C17orf91",1,0,0,-0.335061249578839,0.479483694886569,-0.829176140161605,0.416071946986419,0.977208286870888,-4.62337414060828,1,0,0
"C17orf93",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"C17orf95",1,0,0,0.087495604048577,3.9652341714132,0.493337623235232,0.626751346650481,0.977208286870888,-4.65631842476558,1,0,0
"C17orf96",1,0,0,0.134789511543636,-4.67346152205303,0.169905369461676,0.866665438996286,0.980547838430242,-4.67267841912357,1,0,0
"C17orf97",1,0,0,0.186800194482501,3.20206889056385,0.369224268626583,0.715554436838241,0.977208286870888,-4.66444565047425,1,0,0
"C17orf98",1,0,0,0.127448533233959,-6.08363582105751,0.18131316352909,0.857811950469434,0.979590330383562,-4.67237009857299,1,0,0
"C17orf99",1,0,0,-1.47686299295603,0.173511790487562,-1.23171318949034,0.231294495889785,0.977208286870888,-4.56499517484188,1,0,0
"C18orf1",1,0,0,-0.0200740686150787,2.74300291784323,-0.085404542946526,0.932726268208332,0.990860136916844,-4.67434040708041,1,0,0
"C18orf10",1,0,0,0.66596215736988,2.27829268860613,1.43026928859565,0.166943414771723,0.977208286870888,-4.52979059622814,1,0,0
"C18orf16",1,0,0,-0.0852809340691518,5.34928219442982,-0.328314165794706,0.745834807040209,0.977208286870888,-4.6666245531518,1,0,0
"C18orf18",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"C18orf19",1,0,0,0.454517031093474,-7.37032349800912,1.59059678740125,0.126227202474051,0.977208286870888,-4.49879479324943,1,0,0
"C18orf2",1,0,0,-0.333326602505263,-7.27037184244455,-0.698873291284329,0.492086545600952,0.977208286870888,-4.63799083963556,1,0,0
"C18orf20",1,0,0,0.106336480910621,-6.35880477599287,0.145882786755613,0.885366437468505,0.984430319196236,-4.67326247513597,1,0,0
"C18orf21",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"C18orf22",1,0,0,0.157665666437137,3.22685779750925,1.01337924137589,0.3220939116467,0.977208286870888,-4.59900916927741,1,0,0
"C18orf25",1,0,0,0.156211956026748,3.81087824930033,0.544893125092311,0.591407791314405,0.977208286870888,-4.65228252570967,1,0,0
"C18orf26",1,0,0,0.29777697911726,4.65126658297334,1.6016567779489,0.123752513658648,0.977208286870888,-4.49658060129366,1,0,0
"C18orf32",1,0,0,-0.0705504117867628,3.15852115541046,-0.377950694028964,0.709154962437275,0.977208286870888,-4.66394854492239,1,0,0
"C18orf34",1,0,0,-0.302051642096276,-7.44175804204644,-0.997645038600734,0.329494481740248,0.977208286870888,-4.60125192010043,1,0,0
"C18orf45",1,0,0,0.0583006192517952,2.53089232862397,0.269448362280954,0.790141284766346,0.977208286870888,-4.66931864265814,1,0,0
"C18orf54",1,0,0,-0.234363984233256,2.07862424449029,-0.616372074504965,0.544089304812024,0.977208286870888,-4.64605991522034,1,0,0
"C18orf55",1,0,0,0.0275733089869821,2.77639555082333,0.0868029510496494,0.931627600471785,0.990623152718456,-4.67432183835472,1,0,0
"C18orf56",1,0,0,0.430823214704903,-2.56183135635858,0.526563477912917,0.603861219037575,0.977208286870888,-4.6537612123743,1,0,0
"C18orf62",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"C18orf8",1,0,0,0.108076036924643,5.4775301864095,0.69980697294269,0.491514754615381,0.977208286870888,-4.63789417514694,1,0,0
"C19orf10",1,0,0,-0.227255551751263,4.77883673403085,-0.732486498257177,0.4717439976017,0.977208286870888,-4.63443652526911,1,0,0
"C19orf12",1,0,0,0.384030999454263,4.66331062347445,1.29663654153301,0.208434454484379,0.977208286870888,-4.55390268222996,1,0,0
"C19orf18",1,0,0,0.111018611516825,-0.90385660058132,0.201203106692405,0.842421930551239,0.977352337323556,-4.67178491665283,1,0,0
"C19orf2",1,0,0,0.124376996991894,4.39177788983609,0.708733873287946,0.486067203701402,0.977208286870888,-4.63696399557434,1,0,0
"C19orf20",1,0,0,-0.0201432176983571,6.18631077965668,-0.0878974078555342,0.930767831085584,0.99055892376396,-4.67430709553672,1,0,0
"C19orf21",1,0,0,0.851749160170242,-1.79353220581454,1.71216146351183,0.101184900013575,0.977208286870888,-4.47396623986533,1,0,0
"C19orf22",1,0,0,0.682368668142416,-5.23360614819645,0.624813175881923,0.538636953203577,0.977208286870888,-4.64527759660499,1,0,0
"C19orf23",1,0,0,-0.0923086594769043,5.61444729034859,-0.281370880029273,0.781103140883276,0.977208286870888,-4.66881522542632,1,0,0
"C19orf24",1,0,0,0.342368912896815,2.80058109780166,1.19033540414552,0.246829777929395,0.977208286870888,-4.57183988659719,1,0,0
"C19orf25",1,0,0,-0.0409681324398106,4.31929636546153,-0.194134060471753,0.847884629497369,0.97804074877958,-4.67199982160642,1,0,0
"C19orf26",1,0,0,-0.0929504761544174,-0.010023859247151,-0.270997789912581,0.788964964092669,0.977208286870888,-4.66925443585413,1,0,0
"C19orf28",1,0,0,-1.94415383418921,-3.46710718031207,-2.38147552020476,0.0264985467193423,0.977208286870888,-4.32287329281402,1,0,0
"C19orf29",1,0,0,0.367676440767192,4.90895195585237,1.52159214898613,0.142613247544351,0.977208286870888,-4.51239420000892,1,0,0
"C19orf30",1,0,0,0.699905690783868,-7.24178658102844,1.47229790270382,0.155358839234634,0.977208286870888,-4.5218725721229,1,0,0
"C19orf33",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"C19orf34",1,0,0,0.106331666052224,-1.58895023391571,0.133770845857086,0.894822004359388,0.984621415979132,-4.67352337705467,1,0,0
"C19orf35",1,0,0,-0.0731961945908472,0.371225634496085,-0.184500657079487,0.855341530891164,0.979374068897758,-4.67228038944774,1,0,0
"C19orf36",1,0,0,0.487495197292378,0.537757886643082,1.42282955208911,0.169064779480361,0.977208286870888,-4.53117610519796,1,0,0
"C19orf38",1,0,0,-0.711786210732901,3.94222379328885,-1.12265655743792,0.273904652201748,0.977208286870888,-4.58264284148206,1,0,0
"C19orf39",1,0,0,-0.0975274785645965,1.84074315553672,-0.344775853875424,0.733596517098773,0.977208286870888,-4.66577789153622,1,0,0
"C19orf40",1,0,0,0.0537703611815782,0.207326830691989,0.177819117540312,0.860521672174385,0.979938301899268,-4.67246664923774,1,0,0
"C19orf41",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"C19orf42",1,0,0,-0.103887724922661,4.06671585514732,-0.588487886405638,0.562307101017842,0.977208286870888,-4.64857324961017,1,0,0
"C19orf43",1,0,0,-0.098136918313446,4.82025643918022,-0.624789188062809,0.538652405977071,0.977208286870888,-4.6452798338792,1,0,0
"C19orf44",1,0,0,0.0579900344265647,1.25348877962924,0.176552852043279,0.861504129455168,0.980088880718036,-4.67250117855707,1,0,0
"C19orf45",1,0,0,0.0399932728338239,-2.55798134013353,0.0358669723613509,0.971717753602398,0.997011439524199,-4.67480375364093,1,0,0
"C19orf46",1,0,0,0.459392464223281,-2.18842325241825,0.900133836501992,0.37797298819536,0.977208286870888,-4.61448618832218,1,0,0
"C19orf47",1,0,0,0.404048937253605,3.30748350305216,1.91432819431356,0.0689150086311925,0.977208286870888,-4.43053291186453,1,0,0
"C19orf48",1,0,0,-0.0504396477517077,2.00956850247466,-0.153408909977227,0.879499632180768,0.98404863867026,-4.6730890132162,1,0,0
"C19orf50",1,0,0,0.120588098573942,5.01168179444513,0.658985012248725,0.516867808757104,0.977208286870888,-4.64200932143343,1,0,0
"C19orf51",1,0,0,-1.27210814172933,-2.68163854389024,-0.952340342771488,0.351457951720044,0.977208286870888,-4.60754463523713,1,0,0
"C19orf52",1,0,0,0.369165603088068,1.51623083794677,1.0426286180234,0.308647017022418,0.977208286870888,-4.5947627293182,1,0,0
"C19orf53",1,0,0,-0.182063860016851,3.18280695627147,-1.03536943036526,0.31194669112847,0.977208286870888,-4.59582592761359,1,0,0
"C19orf54",1,0,0,-0.311208673214303,3.45463327113239,-1.30283608170959,0.20634643788867,0.977208286870888,-4.55282150457056,1,0,0
"C19orf55",1,0,0,0.195189785883749,2.98410766627443,1.11735977785811,0.276112119658962,0.977208286870888,-4.58346725228069,1,0,0
"C19orf56",1,0,0,-0.00374284367917754,3.7358898074545,-0.0167701508362937,0.986773885783988,0.999006314521052,-4.67488130621479,1,0,0
"C19orf57",1,0,0,-0.210198425295773,-0.350643096094452,-0.40191770051556,0.691692828298986,0.977208286870888,-4.6625250411205,1,0,0
"C19orf59",1,0,0,0.0758452249321899,2.98889221509183,0.0734895619770525,0.942092684551695,0.992671040084951,-4.67448640174402,1,0,0
"C19orf6",1,0,0,0.77407210522493,-4.90391939999029,0.869535939932437,0.394111830849773,0.977208286870888,-4.6183970749466,1,0,0
"C19orf60",1,0,0,0.241877261357589,6.64830466083283,1.36544090982081,0.186163475669412,0.977208286870888,-4.54169591592075,1,0,0
"C19orf61",1,0,0,0.273731967219309,2.51852476414013,1.00192860540753,0.32746811505997,0.977208286870888,-4.60064424205709,1,0,0
"C19orf62",1,0,0,0.0356334055682064,4.42846312541056,0.147289742242599,0.88426915756232,0.984430319196236,-4.67323070814993,1,0,0
"C19orf63",1,0,0,-0.0511274830858923,6.01595363999734,-0.312121833242473,0.75794023079171,0.977208286870888,-4.66741768433441,1,0,0
"C19orf66",1,0,0,0.197000471268297,4.9088171171551,0.731981914491032,0.472045659805767,0.977208286870888,-4.63449100655974,1,0,0
"C19orf69",1,0,0,0.457125407446439,4.39269780868932,2.22037696771284,0.0372058422841778,0.977208286870888,-4.36086582186258,1,0,0
"C19orf70",1,0,0,-0.0499335258431284,2.42719582565176,-0.190405023373539,0.850769466484423,0.978797649701524,-4.67211011100066,1,0,0
"C19orf71",1,0,0,-0.0445582317699372,0.479749254995707,-0.134310783752606,0.894400132992102,0.984621415979132,-4.67351222604359,1,0,0
"C19orf73",1,0,0,1.32603832812634,-3.20293303400038,1.48527751361018,0.15191605920602,0.977208286870888,-4.5193965663153,1,0,0
"C19orf75",1,0,0,1.55648435896278,-6.66306847118864,1.89433581187785,0.07164485917709,0.977208286870888,-4.4349337817331,1,0,0
"C19orf76",1,0,0,0.203992555344114,-1.3218023567659,0.417390144468206,0.680511544022325,0.977208286870888,-4.66156088027947,1,0,0
"C19orf77",1,0,0,-0.619841500513498,4.12503083162544,-1.02519602071829,0.316612791475541,0.977208286870888,-4.59730563429498,1,0,0
"C1D",1,0,0,-0.0593760970335966,2.74461170312734,-0.211933715318993,0.834145295597136,0.977208286870888,-4.67144411484915,1,0,0
"C1GALT1",1,0,0,-0.120811128523104,1.73401506848049,-0.422146448389442,0.677089270273574,0.977208286870888,-4.66125739014794,1,0,0
"C1GALT1C1",1,0,0,-0.392423252531849,3.82193648502657,-2.30714843393018,0.031026625280788,0.977208286870888,-4.34048800092565,1,0,0
"C1orf100",1,0,0,1.0511514858806,-3.89998536504594,0.969422723091618,0.343062321769935,0.977208286870888,-4.60520092484371,1,0,0
"C1orf101",1,0,0,-0.226041468499957,4.99207700354119,-0.499090453029891,0.622759521430208,0.977208286870888,-4.65588707269106,1,0,0
"C1orf103",1,0,0,0.020316386365459,-6.94962744335209,0.0352140415248404,0.972232385616045,0.997126903607804,-4.67480733415945,1,0,0
"C1orf104",1,0,0,0.46153740746374,-7.36664615800565,1.39283800513064,0.177836794209215,0.977208286870888,-4.53671122471332,1,0,0
"C1orf105",1,0,0,-0.0905843165854532,3.06574516416771,-0.32229452377928,0.750327457415265,0.977208286870888,-4.66692400759297,1,0,0
"C1orf106",1,0,0,0.161427051330715,-7.33863357593166,0.425650925751767,0.674572269662469,0.977208286870888,-4.66103164314444,1,0,0
"C1orf107",1,0,0,-0.674049835987681,0.654798323847258,-1.25376999360322,0.223322765036107,0.977208286870888,-4.56127428681603,1,0,0
"C1orf109",1,0,0,0.332091122563456,-7.09030763778338,0.834133567716428,0.413333562573423,0.977208286870888,-4.62277404152134,1,0,0
"C1orf110",1,0,0,0.647548735115788,-5.55609921053485,0.675689004613346,0.506406572974005,0.977208286870888,-4.64035302053432,1,0,0
