"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y","logFC_Rel_vs_R","P.Value_Rel_vs_R"
"LOC285033",1,0,0,0.166621747192854,-1.23442238208465,0.4392448698828,0.664845835478684,0.977208286870888,-4.66013886430412,1,0,0,-0.205001275682276,0.664462262149567
"LOC285045",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285074",1,0,0,0.218024669794915,5.06218060648528,1.07153769357732,0.295751915120493,0.977208286870888,-4.5904683491873,1,0,0,0.30013467714996,0.21462044824806
"LOC285194",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.411644895400606
"LOC285205",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.714068888832937
"LOC285359",1,0,0,0.698604492864338,0.345518946561074,1.39631663428322,0.17680110497447,0.977208286870888,-4.53607338832847,1,0,0,0.532930183591744,0.33499553623538
"LOC285370",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285375",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285401",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285419",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.784483585735005
"LOC285456",1,0,0,1.08918907002675,-3.12772725071974,1.53290491218698,0.139812639530974,0.977208286870888,-4.51019066523896,1,0,0,0.00134235657417969,0.998695767424631
"LOC285501",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285548",1,0,0,-0.107222355256477,-7.53453389292254,-0.610493165041277,0.547903953663958,0.977208286870888,-4.64659888647135,1,0,0,0.581507308140749,0.335226556547021
"LOC285593",1,0,0,0.327280094991771,-7.43697141691953,1.09463822749169,0.285728773339792,0.977208286870888,-4.58696832977349,1,0,0,0.35120174560473,0.279109227870179
"LOC285627",1,0,0,0.271432738114251,-7.46622479433157,1.07628769939379,0.293670588164136,0.977208286870888,-4.58975359998309,1,0,0,0.118209641013429,0.621902134075868
"LOC285629",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285692",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285696",1,0,0,-0.295246654897719,-7.44499851214099,-1.39978471140278,0.17577335206251,0.977208286870888,-4.53543639184203,1,0,0,-0.199848704183413,0.355866797287337
"LOC285733",1,0,0,1.73001796945309,-5.86276598309663,1.94635123666164,0.0647328544557208,0.977208286870888,-4.42344010181417,1,0,0,1.97120978929572,0.0741936523769008
"LOC285735",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285740",1,0,0,0.646731920498567,-6.98348604533158,1.3760930740744,0.182890036578263,0.977208286870888,-4.53976606211964,1,0,0,0.706872240496113,0.246809426125447
"LOC285768",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285780",1,0,0,-0.285262884638149,-7.44975268845507,-0.95623417506674,0.349532047911864,0.977208286870888,-4.60701351022715,1,0,0,0.0502365848784097,0.863068213325995
"LOC285796",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC285830",1,0,0,-0.0547025156536325,0.525711055657036,-0.0952778649028088,0.924972297826414,0.990173046630406,-4.6742028615223,1,0,0,0.249015041619987,0.671030898072772
"LOC285847",1,0,0,-0.0970062076750793,-6.62763572027534,-0.156664518407859,0.876963974682031,0.983718967990693,-4.67301128580606,1,0,0,-0.457292949717494,0.453529816537639
"LOC285954",1,0,0,-0.120190613276126,-7.39759722330096,-0.398159699729501,0.694419598664,0.977208286870888,-4.66275387601538,1,0,0,0.315335640955492,0.365019988062695
"LOC286002",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC286094",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC286135",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC286238",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC286359",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.35120174560473,0.0370950574132956
"LOC286367",1,0,0,1.79281400754454,-6.19658452567266,3.33043727824626,0.00308831330627946,0.977208286870888,-4.09477299171673,1,0,0,1.19831244024798,0.0978952618645404
"LOC286467",1,0,0,-0.902320248688137,-3.54295354636449,-1.12278964955622,0.273849351928341,0.977208286870888,-4.58262208657796,1,0,0,-0.868652841310944,0.33387178302895
"LOC29034",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC338588",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC338651",1,0,0,0.641850911409518,-6.81485496933097,1.04393085140799,0.308057707734276,0.977208286870888,-4.59457135483852,1,0,0,0.888879185199966,0.226181050389206
"LOC338758",1,0,0,1.24924232885006,-5.28385806592624,1.74122744719644,0.0958664568839254,0.977208286870888,-4.46787713125489,1,0,0,0.646803828431344,0.479378064980662
"LOC338799",1,0,0,0.363414027232073,1.78433721447124,0.754182297196478,0.458881358681741,0.977208286870888,-4.63206174201919,1,0,0,-0.372975807795722,0.465652684896092
"LOC339047",1,0,0,0.0802131310841716,5.79288153009996,0.233388824340858,0.817656535347172,0.977208286870888,-4.67071005895857,1,0,0,-0.0380676000532389,0.969854570456876
"LOC339240",1,0,0,0.176841177215503,-7.51577275480234,0.844638323959823,0.407568813838138,0.977208286870888,-4.62149199613315,1,0,0,0.118209641013435,0.705592228930022
"LOC339290",1,0,0,0.0235092202946622,0.20811204144321,0.0734584884592407,0.94211712339586,0.992671040084951,-4.67448675389217,1,0,0,-0.588363940917211,0.108437596953259
"LOC339524",1,0,0,-1.3208611563395,-1.95745077794264,-2.35405170363625,0.0280930796218173,0.977208286870888,-4.32938778823616,1,0,0,-0.257706810191733,0.707687231679205
"LOC339535",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC339568",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC339674",1,0,0,-0.773067503794864,-7.21746477457092,-1.84797637063652,0.0783423097000349,0.977208286870888,-4.44505451765382,1,0,0,0.00620858377126687,0.990849129425765
"LOC339788",1,0,0,0.157939881079556,-7.52567343373069,0.842390309558934,0.408798135469801,0.977208286870888,-4.62176754404619,1,0,0,0.118209641013432,0.494455192339992
"LOC340017",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC340074",1,0,0,-0.363318570543162,-7.0311532875306,-0.889250082541744,0.383663053744983,0.977208286870888,-4.61589077628954,1,0,0,0.0234515535232038,0.968279046899562
"LOC340094",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC340357",1,0,0,-0.0316402458513689,-7.4397640649318,-0.137346203974421,0.892029057498258,0.984430319196236,-4.67344870391344,1,0,0,-0.0670036037969002,0.73621001541829
"LOC340508",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC341056",1,0,0,0.0996857390673789,-7.20102997023097,0.215699485588832,0.831245320831014,0.977208286870888,-4.67132035021841,1,0,0,1.36424622778938,0.0291817027774159
"LOC342346",1,0,0,0.461534440640346,0.782674944294557,1.05246618104476,0.304214885401714,0.977208286870888,-4.59331216310394,1,0,0,-0.0649453507439367,0.906832940683054
"LOC344595",1,0,0,-0.608215402184101,-7.29596577533795,-1.80538346459814,0.0849698565261809,0.977208286870888,-4.45424425253457,1,0,0,-0.290805663314656,0.477346571070046
"LOC344967",1,0,0,-0.0381282241901277,-2.7324060740538,-0.0466170803849816,0.963246633940194,0.995761634662598,-4.67473534821086,1,0,0,-0.163871182230023,0.871094218224072
"LOC347376",1,0,0,-0.57560700268075,-6.57903744594856,-0.883951066801217,0.386453621758744,0.977208286870888,-4.61656926030563,1,0,0,0.989331674889211,0.165607645107263
"LOC348021",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC348840",1,0,0,-0.808509395544751,-6.33900999555691,-1.05643675743739,0.302438890946467,0.977208286870888,-4.59272353454597,1,0,0,-0.105038429944979,0.907648255867366
"LOC348926",1,0,0,0.237369394083574,1.6413603259163,0.55098170275149,0.58729923935002,0.977208286870888,-4.65178071440816,1,0,0,-0.169058684428655,0.753360880685366
"LOC349114",1,0,0,0.426581161465554,3.81918263775905,1.27983047997266,0.214177213639269,0.977208286870888,-4.55681457177608,1,0,0,0.642296963294181,0.0519659044501601
"LOC349196",1,0,0,0.312532112589243,-6.98349580358254,0.605568200116466,0.551110479280544,0.977208286870888,-4.64704667452374,1,0,0,0.0909166598219757,0.877203044963456
"LOC360030",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC374443",1,0,0,0.373352676108965,-4.12184629542047,0.573986620391137,0.571904603859123,0.977208286870888,-4.64983702613681,1,0,0,0.533113528144706,0.414551682088753
"LOC374491",1,0,0,-0.463743030017935,-5.21457853526026,-0.399732842844263,0.693277622698335,0.977208286870888,-4.66265833751796,1,0,0,0.840866750076017,0.480244388520412
"LOC375190",1,0,0,-0.229039416221683,2.96194462661172,-0.656889196619391,0.518188776680466,0.977208286870888,-4.6422144229502,1,0,0,-0.0437307177231876,0.913609854969954
"LOC387646",1,0,0,-0.313707142084145,-0.376837641035813,-0.466557720714193,0.645486519910248,0.977208286870888,-4.65826317252436,1,0,0,-0.24068039479561,0.722068491402825
"LOC387647",1,0,0,-0.135004264222051,0.842163066463095,-0.357963258219523,0.723844308522358,0.977208286870888,-4.665070371287,1,0,0,-0.0491669218693388,0.885229894001974
"LOC388152",1,0,0,0.651589095298386,-4.25446856878815,0.694850024801306,0.494554777776569,0.977208286870888,-4.63840601456377,1,0,0,1.33228532753224,0.16616842211668
"LOC388242",1,0,0,0.416266839520117,-5.02695293957988,0.435664609228059,0.667401738687495,0.977208286870888,-4.66037663212601,1,0,0,0.276462725886635,0.814318359983567
"LOC388387",1,0,0,-0.768421319899328,-5.852918369972,-1.09452640291543,0.285776694290389,0.977208286870888,-4.58698541764334,1,0,0,0.295603221039396,0.709339727322735
"LOC388428",1,0,0,-0.428480073680319,-6.52184989606947,-0.811395007811055,0.425987855999091,0.977208286870888,-4.6255004420661,1,0,0,0.165584169854729,0.760975136617288
"LOC388588",1,0,0,-1.15462533783258,-0.0889618797308541,-1.66571480964994,0.11020493281821,0.977208286870888,-4.48357746008936,1,0,0,-1.16841027384792,0.235914069411075
"LOC388692",1,0,0,-0.620873629495626,1.68712073597226,-1.08188011906478,0.291233646087094,0.977208286870888,-4.58890880638776,1,0,0,-0.0960618985027795,0.872540248999388
"LOC388789",1,0,0,-0.115527452420734,4.56255906853284,-0.616997468245301,0.543684338943076,0.977208286870888,-4.64600229532808,1,0,0,-0.297208045454624,0.182237334705674
"LOC388796",1,0,0,0.491488619143131,-3.8147070523563,1.00211532096087,0.327379985531103,0.977208286870888,-4.60061770463283,1,0,0,0.0389752384434523,0.956621490904209
"LOC388946",1,0,0,0.864132662595694,-7.155762929127,1.89548688445247,0.0714851504772534,0.977208286870888,-4.43468098082885,1,0,0,0.457771567386352,0.391594026502178
"LOC388955",1,0,0,0.156861330766829,-1.03369021393012,0.454387448676653,0.654082111022449,0.977208286870888,-4.65911244128661,1,0,0,0.189983263805215,0.508868727094275
"LOC389033",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.457771567386352,0.0465670699670789
"LOC389332",1,0,0,1.67580783313044,-6.30094452283097,2.32254249589357,0.0300341237205203,0.977208286870888,-4.3368508938801,1,0,0,1.46277780671341,0.0840995100572959
"LOC389333",1,0,0,0.0764523277323148,1.02557557107943,0.160080533998717,0.874304835974208,0.982616886499532,-4.6729279813436,1,0,0,0.568939955907388,0.341476548981469
"LOC389458",1,0,0,0.0828385271683452,-4.68749548271784,0.0876190162028766,0.930986518280302,0.99055892376396,-4.67431086309,1,0,0,1.05188085647083,0.231928447638783
"LOC389493",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC389634",1,0,0,-2.28426940787917,-1.97639702855666,-2.23470304770703,0.0361138129338608,0.977208286870888,-4.35751682326223,1,0,0,0.532349401753153,0.679050728923381
"LOC389705",1,0,0,-0.781440609868412,-6.64313864294046,-1.0968875241981,0.284766101340059,0.977208286870888,-4.58662431747011,1,0,0,-0.435945140202356,0.627387029953625
"LOC389791",1,0,0,1.00201549556623,-3.69037946381147,1.04837576788423,0.306052221912747,0.977208286870888,-4.59391665883264,1,0,0,1.95588123494763,0.033956984755438
"LOC389834",1,0,0,-0.214822796893284,-5.72016615032129,-0.296263471691511,0.769857924885019,0.977208286870888,-4.66815621418065,1,0,0,-0.341268562935321,0.680666508080905
"LOC390595",1,0,0,0.790618896251949,-0.499273362784136,0.993554127887778,0.331437814429642,0.977208286870888,-4.60183023399751,1,0,0,1.07956055856915,0.228168731211695
"LOC390858",1,0,0,0.495305025714068,-7.04088378303248,0.937084197861833,0.359072912794967,0.977208286870888,-4.60960780363965,1,0,0,0.430646856870839,0.374382106029082
"LOC391322",1,0,0,1.51294914140264,-0.956152429773877,1.04371287885284,0.308156292892208,0.977208286870888,-4.59460340147114,1,0,0,2.89867968442011,0.0309857708872119
"LOC392196",1,0,0,1.67832267545121,-0.667764884536719,1.1477268130687,0.263631634268962,0.977208286870888,-4.57869894944311,1,0,0,1.7884296966864,0.252562672946202
"LOC399744",1,0,0,0.366076466293849,3.91466470936644,1.0239224348629,0.317200366146457,0.977208286870888,-4.59749002442983,1,0,0,0.0873438988768025,0.842232387119671
"LOC399815",1,0,0,0.0327528023194106,-1.64204598476013,0.0631417171163361,0.950234181563197,0.994513551868166,-4.67459544465706,1,0,0,-0.865709231600676,0.225857796256289
"LOC399959",1,0,0,-0.250951921935964,-7.46609124212278,-0.961780181275283,0.34680137708899,0.977208286870888,-4.60625385075272,1,0,0,0.892434543613245,0.0260714517098071
"LOC400027",1,0,0,-0.101305122473433,2.11605884928521,-0.279614249978999,0.78243284279214,0.977208286870888,-4.66889074839733,1,0,0,-0.350071365719018,0.327920415646112
"LOC400043",1,0,0,-0.0899849751576918,-7.43569981059076,-0.405136273693652,0.689360857984936,0.977208286870888,-4.66232739161763,1,0,0,0.57237990157452,0.173932927765319
"LOC400657",1,0,0,1.37024480829065,-5.85348427972409,2.49179356746162,0.020893805528564,0.977208286870888,-4.29651398461429,1,0,0,0.805600875138527,0.288238915522963
"LOC400696",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013435,0.498744203848343
"LOC400752",1,0,0,0.383165558926528,-7.30442899157817,1.21089052007416,0.23901703354155,0.977208286870888,-4.56846197899426,1,0,0,0.942396485685086,0.0325789036483032
"LOC400759",1,0,0,-0.576093590184353,-0.697614014094492,-1.14323441400951,0.265451271240626,0.977208286870888,-4.57941072083972,1,0,0,-0.186449814876477,0.807062450682386
"LOC400794",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.496522870175244
"LOC400804",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.351201745604723,0.136603986934891
"LOC400891",1,0,0,0.0795242358629711,-6.90005692355049,0.143119873710277,0.887521907218095,0.984430319196236,-4.67332397355695,1,0,0,-0.332504937677041,0.571501102363767
"LOC400927",1,0,0,0.676105332080995,-1.23368253014216,1.45692925162409,0.159516985297585,0.977208286870888,-4.52478572531242,1,0,0,-0.458932561768779,0.467847673168763
"LOC400931",1,0,0,0.323655739316142,2.0736431605226,0.875205408328961,0.391088192069111,0.977208286870888,-4.61768132434637,1,0,0,0.731852896032537,0.128841955844918
"LOC400940",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC401010",1,0,0,-2.06694607394949,-4.48234043237271,-2.84725487079485,0.00947704854589109,0.977208286870888,-4.21066475037448,1,0,0,-0.0553730560566166,0.937835708579004
