"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","nb_enhancer_changed"
"8408","POLR3B",2.14229082379129,2647.89715078429,0.483057406579837,0.631211598140841,0.984642301727433,-4.59840536483058,2,1,16,19,3
"8409","POLR3C",-2.19186823787177,3692.93734855824,-0.518299746584129,0.606587458085005,0.97545465157202,-4.59825273156326,3,0,15,18,3
"8410","POLR3D",2.7552035505761,1811.45986187545,1.87626690576966,0.0665958081490943,0.696897404501674,-4.58506732812203,1,0,0,1,1
"8411","POLR3E",2.79036345572779,5579.2834429414,1.07110473243577,0.289382594792863,0.840990663813721,-4.59452170310184,2,0,6,8,2
"8412","POLR3G",2.56546865187505,435.959292451592,1.42746086841683,0.159804675331822,0.765279466423066,-4.5908716019784,1,1,13,15,2
"8413","POLR3GL",3.36169682571949,3900.33725027216,1.5043743488036,0.138919496440257,0.752312226392697,-4.58996726327537,4,0,21,25,4
"8414","POLR3H",-1.23665913772324,830.677521800037,-0.174787737734425,0.861968399385354,1,-4.59928671762981,0,0,2,2,0
"8415","POM121L2",-0.546772561170648,3.50130427334433,-0.109410919816845,0.913324513254621,1,-4.59936783141455,0,0,1,1,0
"8416","POM121L9P",0.352524376754907,4.02929404556617,0.0886646538345481,0.9297106989267,1,-4.59938577959289,1,0,3,4,1
"8417","POMC",-0.482714732976671,21.6796971286018,-0.280854693554844,0.78000723530819,1,-4.59907601897738,0,0,1,1,0
"8418","POMGNT1",-2.54097323402812,5399.62389394876,-0.601533641343324,0.550264407257623,0.947007994209095,-4.59785064537652,3,0,10,13,3
"8419","POMP",-2.82627493732054,5107.00202600054,-1.25553535403539,0.215253268253896,0.805383631122875,-4.59274658176513,0,1,35,36,1
"8420","POMT1",2.35939091669159,5976.29787058994,0.40890522307419,0.684395295035668,1,-4.59869201976839,0,0,4,4,0
"8421","POMT2",-2.66399494698003,2456.03465724425,-1.5517126876953,0.127182149418367,0.745508457115453,-4.58939124679387,0,0,8,8,0
"8422","PON1",1.1932705430505,31.8020668737772,0.670899676865893,0.5054423824418,0.930069324395212,-4.59747128351085,0,0,1,1,0
"8423","PON2",2.39166720481297,1787.01490571301,0.5966844556955,0.553471729858146,0.949066505451631,-4.59787566621837,0,0,2,2,0
"8424","PON3",-0.273812002520363,3.69371075770647,-0.705131996638579,0.484074755369508,0.92193650369119,-4.59726937745203,0,0,1,1,0
"8425","POP1",1.74184322854885,1472.34710981632,0.358947454943543,0.721180251476708,1,-4.59885862584879,0,0,1,1,0
"8426","POP4",-1.50130478714432,787.047518082486,-0.474497511360462,0.637258190356283,0.987026488920735,-4.5984408470182,1,0,11,12,1
"8427","POP5",-1.77928207267123,1490.11212702742,-0.379625578611023,0.705867728123434,1,-4.59879226405801,1,0,9,10,1
"8428","POPDC2",1.47481602585121,107.855020095427,1.40308928603247,0.16691061784149,0.769138225713377,-4.59114985586058,1,0,11,12,1
"8429","POR",2.15582163722999,2008.09099717511,0.326851081699008,0.745176048568862,1,-4.5989543441619,2,0,9,11,2
"8430","POT1",-2.1735871894341,1926.8608864866,-0.634000453526441,0.529036413631456,0.940049875391319,-4.5976780661769,1,0,2,3,1
"8431","POU1F1",-0.428638645047881,2.07387723900072,-1.36576006074861,0.178265980248802,0.77558951171193,-4.59156816883581,2,3,12,17,5
"8432","POU2AF1",-2.64637612838572,435.832193362725,-1.93280403707347,0.0590647362763138,0.696897404501674,-4.58425140660682,0,0,4,4,0
"8433","POU2F1",3.11504470359268,4861.53238164969,1.23037539111745,0.224444890924968,0.8094180638729,-4.59300344625499,2,1,5,8,3
"8434","POU2F2",2.43232680937047,2157.61084876642,0.444009252904057,0.658995341903557,0.994656819004206,-4.59856216134116,3,0,29,32,3
"8435","POU3F1",-0.212799244659245,2.0903982310931,-0.128169677156964,0.898540570560772,1,-4.59934836935555,2,0,17,19,2
"8436","POU3F2",0.667424313571641,0.978341294925687,0.788938366155257,0.433958011088041,0.899836186611079,-4.59673453643948,0,1,11,12,1
"8437","POU3F3",0.511643702756759,1.40150171768632,0.208882950254769,0.835407656593807,1,-4.59922964591147,0,0,14,14,0
"8438","POU4F1",3.07155683757328,418.159901116186,1.99028649094684,0.0521670484265128,0.696897404501674,-4.58340411062516,1,1,4,6,2
"8439","POU4F2",0,0.0251484363671927,0,1,1,-4.59942012403346,0,0,2,2,0
"8440","POU5F1",1.22230870695881,94.0921345018928,0.61863223951323,0.539030966874601,0.943296603126155,-4.59776085239229,0,0,2,2,0
"8441","POU5F1B",1.12948140982406,42.7645948871908,0.802201167702629,0.426319609497095,0.897472530307071,-4.59664466108444,0,0,3,3,0
"8442","POU6F2",-0.390452740298426,12.7964335900325,-0.0947744660485639,0.924881420383119,1,-4.59938088410742,1,1,7,9,2
"8443","PPA1",-3.52791361252377,7627.75396128342,-2.49302847859599,0.0161018709002238,0.615308093686932,-4.57531508864496,0,0,9,9,0
"8444","PPA2",-2.4924371089308,2138.71296444668,-1.33257222400841,0.188851086106409,0.783698054889043,-4.59193197607371,0,1,12,13,1
"8445","PPAN",-0.0814043057940156,13.5819705781519,-0.321915933845311,0.748889067576671,1,-4.5989682742537,0,1,6,7,1
"8446","PPAN-P2RY11",0,0,0,1,1,-4.59942012403346,0,1,6,7,1
"8447","PPAP2B",-1.85668651794768,173.595993151357,-0.850854578737198,0.398999053411476,0.884503237905321,-4.59630282978768,0,1,7,8,1
"8448","PPAP2C",-0.864626082537911,5.90440067456909,-2.1732315436108,0.0346375931652069,0.670617873206242,-4.58059472300781,0,0,1,1,0
"8449","PPAPDC1B",-2.43970880207629,1048.69149258245,-1.80879036856023,0.0766362950830632,0.704342757176042,-4.58601776676888,4,0,28,32,4
"8450","PPAPDC2",2.24078175050769,302.162795762624,2.62829849164191,0.0114351164789706,0.601400277807935,-4.57295971622105,0,0,1,1,0
"8451","PPAPDC3",-0.743512271829533,4.87028574385362,-2.00166146288519,0.0508876240566312,0.695856251142924,-4.58323437023984,1,0,3,4,1
"8452","PPARA",2.7698107984205,1981.45851327448,1.68500983788664,0.0983617580108984,0.720646061435398,-4.58769246526096,0,0,11,11,0
"8453","PPARD",2.05860288223418,672.718777537716,0.524146657094825,0.602545315260182,0.974147660060016,-4.59822639182808,0,0,5,5,0
"8454","PPARG",1.83900263357818,200.423183301222,0.540440904333516,0.591347153914704,0.971579071134457,-4.59815146442041,2,2,32,36,4
"8455","PPARGC1B",2.50823400983357,1115.076440187,1.76258978864598,0.084221327194288,0.709904458553193,-4.58665344694291,2,0,4,6,2
"8456","PPAT",1.53410644388951,1292.37582535458,0.143533419673468,0.886459011679688,1,-4.5993301434537,4,1,12,17,5
"8457","PPBP",-4.66606104901486,21298.4808098624,-1.57038355027035,0.122777252253942,0.740484824276752,-4.58916006490211,3,1,13,17,4
"8458","PPCDC",2.55845193053385,973.383714523306,1.54314253503944,0.129246069530318,0.748050964301422,-4.58949660953846,2,0,8,10,2
"8459","PPCS",1.88646331807518,1654.63161279159,0.678965854666579,0.500361817587208,0.927295549274027,-4.59742457885366,0,0,6,6,0
"8460","PPEF2",0.828831554340582,11.201024811942,1.34612621588892,0.18447174059262,0.7797206677988,-4.59178432315362,0,0,5,5,0
"8461","PPFIA1",2.77800130266934,7394.20955532717,0.790883450000607,0.432832708110177,0.89925659348743,-4.59672144459052,0,0,10,10,0
"8462","PPFIA3",0.703461124264104,147.310292318904,0.136193304125468,0.892227833702921,1,-4.59933910773581,0,0,3,3,0
"8463","PPFIA4",-2.57930894373489,297.600420778212,-2.78791565760288,0.00753576287217914,0.565705210983799,-4.57010086601587,0,0,12,12,0
"8464","PPFIBP1",3.61613819628847,4016.05527801842,1.48825365054316,0.14310749356092,0.756131471340157,-4.59016007021681,3,0,7,10,3
"8465","PPFIBP2",-2.92550249001276,1818.97686368923,-1.22432238069212,0.226698775235221,0.811832504177982,-4.59306456043102,0,0,2,2,0
"8466","PPHLN1",2.27630073517004,4365.64108630355,0.468804548850434,0.641293483415356,0.98829605522779,-4.59846410043759,0,1,9,10,1
"8467","PPIB",-3.16810254263206,11746.6601133885,-1.00594079250659,0.319397921350764,0.849900399403198,-4.59508792215719,1,0,2,3,1
"8468","PPIC",1.17040631771924,64.2104874204045,0.214258098576067,0.831237093423037,1,-4.5992197259772,0,0,2,2,0
"8469","PPID",2.8320691196893,3437.9918471767,0.675927412789911,0.502272327595417,0.928479831057475,-4.59744223510697,9,4,61,74,13
"8470","PPIE",0.914882551999156,2471.77233135325,0.029984036383896,0.976201875740647,1,-4.59941619580099,0,0,1,1,0
"8471","PPIEL",0.604887131571203,49.3655125749592,0.0471524710574005,0.962583833160789,1,-4.59941040967359,0,0,1,1,0
"8472","PPIF",2.90960921890332,3795.78370293825,1.12801568486009,0.264819665852569,0.829619083947452,-4.59400083974423,0,0,2,2,0
"8473","PPIG",3.82486495873435,12255.8347086847,1.33014270093193,0.189644360496978,0.784170371211031,-4.59195830673734,0,0,7,7,0
"8474","PPIH",2.41262252913115,2222.2263814564,0.906284271902252,0.369231332186908,0.875318006944063,-4.59589034346521,0,0,9,9,0
"8475","PPIL1",-2.0058938949702,751.05861531865,-0.902715204388621,0.371104114510553,0.876100603305349,-4.59591763714472,1,0,7,8,1
"8476","PPIL2",2.88086243703825,6086.17300427284,1.61921083650077,0.111836839405522,0.732901735586848,-4.58854497302622,1,0,5,6,1
"8477","PPIL3",-1.4353033165804,1645.08232265825,-0.126035984374004,0.900220424884846,1,-4.59935073776202,3,0,21,24,3
"8478","PPIL4",3.22037883362612,4327.61646892086,1.69971422374126,0.0955406617405715,0.720160271044496,-4.58749831316912,5,3,28,36,8
"8479","PPIP5K2",3.46603436018179,13624.4062958843,1.40095952887267,0.16754303933679,0.769138225713377,-4.59117397931327,1,2,22,25,3
"8480","PPL",-2.16587154828366,628.595059870585,-0.833417145478115,0.408663556026496,0.888323828797226,-4.59642752797189,2,1,23,26,3
"8481","PPM1A",2.42364277980457,7402.11753978258,0.133291313457994,0.894510237974473,1,-4.59934252228776,1,0,2,3,1
"8482","PPM1E",-0.698331989814765,15.9533285411859,-0.809732683441789,0.42201822417693,0.895013829116485,-4.59659299133313,1,1,3,5,2
"8483","PPM1F",3.06316752609002,3367.82356853804,2.00475988794683,0.050543851470772,0.695856251142924,-4.58318801759516,2,0,10,12,2
"8484","PPM1G",-2.19060625174918,9113.08750109928,-0.164237684732969,0.870221293523999,1,-4.59930232763674,1,0,6,7,1
"8485","PPM1H",-2.46055045124809,750.296079384295,-1.58245851085121,0.119994486907686,0.737515658768982,-4.58900936283497,0,0,8,8,0
"8486","PPM1J",-1.57769587410159,48.9971362667637,-1.31629009485636,0.194215860443875,0.786616817546784,-4.59210764697714,1,0,15,16,1
"8487","PPM1K",2.86114455423736,2267.30840361532,2.14618593466876,0.0368490270839875,0.670617873206242,-4.58102042462361,1,0,2,3,1
"8488","PPM1L",1.80329189249723,684.543929666617,0.47479788113376,0.637045588069398,0.987026488920735,-4.59843961247721,0,0,16,16,0
"8489","PPM1M",2.58511630193984,3507.09388246201,0.468590441813087,0.641445461446956,0.988340897318939,-4.59846496959883,0,0,16,16,0
"8490","PPM1N",1.23546230315382,106.364401553611,0.43256866365899,0.667230694260125,0.99828409402591,-4.59860563949286,4,0,9,13,4
"8491","PPME1",-0.752360292580445,2911.53853337688,-0.00916704397350671,0.992723171477712,1,-4.59941975685024,0,0,3,3,0
"8492","PPOX",-3.25039823462392,6094.81925771055,-0.923589388627107,0.36023700727241,0.873415688237876,-4.59575658142116,4,0,4,8,4
"8493","PPP1CA",-2.98084138364834,16503.6837027026,-0.596423293631974,0.553644733905137,0.949066505451631,-4.59787700818204,2,0,6,8,2
"8494","PPP1CB",2.60278081751384,7083.01735170568,0.430317964528634,0.668855746444416,0.998899028911689,-4.59861406136856,1,0,15,16,1
"8495","PPP1R10",2.74485467772474,7648.24975610618,0.569069079464763,0.57191497806353,0.961424088867597,-4.59801440210304,1,0,3,4,1
"8496","PPP1R11",-1.663473705318,1117.19470959467,-0.35904040181794,0.721111158535615,1,-4.59885833578096,5,0,30,35,5
"8497","PPP1R12A",3.52000185238406,23476.6486694961,0.667724987293323,0.507449647981612,0.930350905025605,-4.59748951804503,1,1,8,10,2
"8498","PPP1R12B",2.1921241580356,3358.61392352835,0.407015234481618,0.685773650723826,1,-4.59869871232691,0,0,2,2,0
"8499","PPP1R12C",-2.26216837995504,4610.92898853485,-0.286569943066712,0.775652798363459,1,-4.59906189538543,1,0,17,18,1
"8500","PPP1R13L",2.04062494596845,197.802377735679,2.19932323513248,0.0326157605401755,0.670617873206242,-4.58018076403075,3,0,5,8,3
"8501","PPP1R14A",-1.66915807244925,55.9623563730042,-1.50108711058587,0.139765498386124,0.752312226392697,-4.59000671843496,1,0,6,7,1
"8502","PPP1R14B",-2.51481248441445,2205.79743854213,-0.891361528033534,0.377102006874896,0.877430042100815,-4.59600379202515,1,0,2,3,1
"8503","PPP1R14C",0.890417543003664,8.89142777087651,0.989003604060477,0.327531910383582,0.854888718817209,-4.59522975207334,0,0,3,3,0
"8504","PPP1R15A",3.4771790731139,24082.3053175219,0.277292168126105,0.782725130392592,1,-4.59908467970626,0,0,3,3,0
"8505","PPP1R15B",-2.3942181357938,8031.95806237584,-0.270338462893398,0.788038054049045,1,-4.59910126805638,0,0,5,5,0
"8506","PPP1R16B",3.13750484944713,2408.59609431772,1.8162135440184,0.0754727817713688,0.703056178411027,-4.58591447645838,0,0,3,3,0
"8507","PPP1R1A",0.405805910762212,4.44821429647059,1.03479313719493,0.305857995173739,0.848725580216095,-4.59484122725473,1,0,1,2,1
"8508","PPP1R1B",-1.26560205343836,86.7423264123049,-0.143865466215586,0.886198190269744,1,-4.59932972683026,0,0,2,2,0
"8509","PPP1R1C",1.03687588086787,9.25601473238741,1.15891925504854,0.25211952197896,0.821537846090656,-4.59370785039928,0,0,5,5,0
"8510","PPP1R2",1.99725550603145,4460.89751344937,0.130671765167973,0.896571276491465,1,-4.59934554144936,3,1,11,15,4
"8511","PPP1R3A",-0.586286301354525,0.238543463434542,-1.17541686745583,0.24552163895159,0.81835714270271,-4.59354854395556,0,0,1,1,0
"8512","PPP1R3B",-2.57111483657452,1167.50849762081,-1.01369920889006,0.31571786992085,0.849764558250222,-4.59502221480011,0,0,2,2,0
"8513","PPP1R3C",-0.953621574357187,4.42853139500151,-2.18579951833571,0.0336503211410071,0.670617873206242,-4.58039572308164,3,1,15,19,4
"8514","PPP1R3D",-1.39762475102707,127.246968637767,-0.808565855455063,0.422682898921277,0.895013829116485,-4.59660102627488,1,1,8,10,2
"8515","PPP1R3E",1.1185926469503,27.9370100293236,2.16393186926086,0.0353844557917309,0.670617873206242,-4.58074149348509,0,1,3,4,1
"8516","PPP1R7",-1.27915466235864,2837.32289954754,-0.0744102982533222,0.940987600485442,1,-4.59939593368898,0,0,1,1,0
"8517","PPP1R8",2.53294860632347,2430.97720992223,1.50180154580134,0.139581284922094,0.752312226392697,-4.58999814945831,1,0,5,6,1
"8518","PPP1R9A",-2.69744789264395,880.918323495649,-1.07753962590093,0.286528413521342,0.839503381484539,-4.5944640336396,0,0,1,1,0
"8519","PPP1R9B",2.99000324148352,11836.8935205915,0.730903281236087,0.468327407994511,0.916746402437504,-4.59711101616269,0,0,5,5,0
"8520","PPP2CA",2.1569383528218,5079.23603715799,0.316498044967527,0.752972202129182,1,-4.59898332494092,1,0,5,6,1
"8521","PPP2CB",-2.25726856155581,2162.23178919813,-0.824137965057054,0.413864520983785,0.891534054772346,-4.59649289117426,0,2,7,9,2
"8522","PPP2R1B",-2.22538067044947,2886.28692421142,-0.612556998943134,0.54300867640683,0.943642717604054,-4.59779303593116,1,0,31,32,1
"8523","PPP2R2A",2.48034212301542,3271.95525183153,0.57884391017353,0.565352397904376,0.956714786092009,-4.59796602570224,2,0,14,16,2
"8524","PPP2R2C",0.519635006288853,1.79642478393487,1.01469059673604,0.315249701138625,0.849764558250222,-4.59501378516577,0,0,1,1,0
"8525","PPP2R2D",1.02805041831183,1469.6630475285,0.104268160105782,0.917383201588045,1,-4.59937263075019,0,1,3,4,1
"8526","PPP2R3C",-2.46865212645307,2364.30161960898,-1.33073604843947,0.189450390739259,0.784008695671972,-4.59195187997758,1,0,2,3,1
"8527","PPP2R4",2.45781760545642,4008.74397844761,0.710489864221768,0.480776682526636,0.920154375127216,-4.597236902788,2,0,5,7,2
"8528","PPP2R5B",-2.39643025522208,2300.66550108016,-0.353096253157568,0.725534498735513,1,-4.59887673661184,0,0,3,3,0
"8529","PPP2R5C",2.93745536517536,8316.92399856167,0.579543189133333,0.564884352687158,0.956234317366609,-4.59796253418822,2,0,13,15,2
"8530","PPP2R5D",2.79517298057184,5466.00847688272,2.52750411255551,0.0147715986682228,0.607529672626876,-4.57472108830421,2,0,2,4,2
"8531","PPP2R5E",2.01039208100559,2931.85654890282,0.296483032561925,0.7681173278435,1,-4.59903672794007,0,0,12,12,0
"8532","PPP3CA",3.00200328392626,7102.56264685306,1.3815649265598,0.173387838889953,0.77304547669561,-4.59139222907864,0,0,5,5,0
"8533","PPP3CB",2.54302398862596,4522.21267299518,0.839816891238796,0.405099990847621,0.887430149822522,-4.59638204513496,1,0,5,6,1
"8534","PPP3CC",3.09574980784118,4201.79429525957,1.49318733096086,0.141815295794887,0.753663585275769,-4.59010124453168,1,0,16,17,1
"8535","PPP3R1",3.02522179902851,6102.08420158074,0.89268265286049,0.376400934283218,0.877162133296879,-4.59599381942065,3,2,13,18,5
"8536","PPP3R2",0.368281955335267,2.42328921802803,0.213485965522772,0.831835891120337,1,-4.59922116640713,0,0,4,4,0
"8537","PPP4C",-1.73972145575216,5087.11003146333,-0.0875814628198648,0.930567151670018,1,-4.5993866134894,4,0,9,13,4
"8538","PPP4R1",-2.49006487917459,6147.61869874506,-0.490339432140882,0.626087609522257,0.982838232826924,-4.59837468974406,1,1,8,10,2
"8539","PPP4R1L",-1.71035384566179,603.012689920367,-0.304540861129096,0.76200870588346,1,-4.59901564466656,1,0,8,9,1
"8540","PPP4R2",2.18802819050618,3777.97868751708,0.445128771146881,0.658191735913144,0.994420008862521,-4.59855784679252,0,0,2,2,0
"8541","PPP4R4",0.315614711896323,26.3103065704312,0.0973262016802319,0.92286532779327,1,-4.59937874306019,0,0,11,11,0
"8542","PPP5C",2.6633475955208,3394.81424985874,1.14109183756842,0.259391437255712,0.825816739443496,-4.59387773418993,1,0,2,3,1
"8543","PPP6C",-2.31967799488513,4360.45673969211,-0.699578732457921,0.487506414640856,0.923279994324838,-4.59730278737002,1,0,12,13,1
"8544","PPRC1",2.95292149224819,6472.79906678845,1.2772872480381,0.207534599839553,0.798176830505918,-4.59252084516452,0,0,3,3,0
"8545","PPT1",-2.73630343914206,11799.8154421528,-0.228474917022577,0.820230199763637,1,-4.59919227854127,0,0,13,13,0
"8546","PPT2",0.469884025261565,2334.15206323949,0.00621797287182223,0.995064115364973,1,-4.59941995509745,0,0,6,6,0
"8547","PPTC7",2.12052792624909,1717.50049636989,0.567332935705442,0.573084475221203,0.962196467166028,-4.59802291052386,0,0,3,3,0
"8548","PPWD1",3.2074879893044,4350.53405990416,2.2252584616839,0.0307100282556448,0.66487275757254,-4.579766154583,2,1,21,24,3
"8549","PQLC1",-2.43930671417855,1932.61092794806,-0.90278868741282,0.371065494887671,0.876100603305349,-4.59591707621382,0,0,6,6,0
"8550","PQLC2",1.95744026492887,972.743663897883,0.729195403251094,0.469361868699016,0.916844344673123,-4.59712167929329,1,0,4,5,1
"8551","PQLC3",2.08785124324992,1132.382701438,0.551901802796175,0.583530227079648,0.967227075508865,-4.59809742136034,0,0,1,1,0
"8552","PRAM1",-3.47701306606178,24062.9118723289,-0.569378979246746,0.571706347157559,0.961424088867597,-4.5980128806963,0,0,3,3,0
"8553","PRC1",-3.31365243714675,3504.39324944917,-2.18132224201886,0.0339991504765498,0.670617873206242,-4.5804667008954,0,1,5,6,1
"8554","PRCC",2.33674017025379,4900.4228566361,0.61979270481547,0.538272878426313,0.943296603126155,-4.5977546698218,0,0,7,7,0
"8555","PRCD",1.16892947478394,58.2584292873204,0.6660858345262,0.508487724307634,0.931017449741475,-4.59749890024483,1,0,11,12,1
"8556","PRCP",-3.3031456592227,5217.07230131042,-1.75294190468628,0.0858819372710468,0.711011629105429,-4.58678461593873,2,6,30,38,8
"8557","PRDM1",3.01835226263731,3560.56653492882,0.623014290460816,0.536171231884522,0.942880940625222,-4.59773744745488,4,2,58,64,6
"8558","PRDM10",2.17980769156164,1791.88393956636,0.939758949690022,0.351962137557745,0.869447876958777,-4.59562946777374,3,0,30,33,3
