ID,nb_enhancer_hyper,nb_enhancer_hypo,enhancer_changed
PLA2G3,0,0,0
PLA2G4A,2,2,4
PLA2G4C,0,0,0
PLA2G4E,0,0,0
PLA2G4F,0,0,0
PLA2G6,4,0,4
PLA2G7,0,0,0
PLA2R1,0,0,0
PLAA,1,1,2
PLAC8,0,0,0
PLAC8L1,1,0,1
PLAC9,0,0,0
PLAG1,0,2,2
PLAGL1,0,2,2
PLAGL2,0,0,0
PLAT,0,0,0
PLAU,0,0,0
PLAUR,2,0,2
PLB1,3,0,3
PLBD1,1,0,1
PLBD2,1,0,1
PLCB1,1,0,1
PLCB2,5,0,5
PLCB3,1,0,1
PLCB4,0,0,0
PLCD3,0,0,0
PLCD4,1,0,1
PLCG1,1,1,2
PLCG2,0,0,0
PLCH1,0,0,0
PLCH2,1,1,2
PLCL1,2,0,2
PLCL2,0,0,0
PLCXD2,1,1,2
PLCZ1,0,0,0
PLD1,2,0,2
PLD2,1,0,1
PLD3,0,0,0
PLD4,0,0,0
PLD6,0,0,0
PLEC,1,0,1
PLEK,1,0,1
PLEK2,0,0,0
PLEKHA1,0,0,0
PLEKHA2,2,1,3
PLEKHA3,0,1,1
PLEKHA4,0,0,0
PLEKHA5,0,1,1
PLEKHA6,3,0,3
PLEKHA7,0,1,1
PLEKHA8,1,0,1
PLEKHB1,1,0,1
PLEKHB2,12,2,14
PLEKHF2,1,0,1
PLEKHG1,0,0,0
PLEKHG2,0,0,0
PLEKHG3,2,0,2
PLEKHG4,1,0,1
PLEKHG4B,0,0,0
PLEKHG5,0,0,0
PLEKHG6,2,0,2
PLEKHG7,1,0,1
PLEKHH1,0,0,0
PLEKHH2,0,0,0
PLEKHH3,1,0,1
PLEKHJ1,2,0,2
PLEKHM2,1,0,1
PLEKHM3,2,0,2
PLEKHN1,1,0,1
PLEKHO1,0,0,0
PLEKHO2,1,0,1
PLIN1,1,0,1
PLIN2,4,0,4
PLIN3,2,0,2
PLK1,1,0,1
PLK2,2,1,3
PLK3,2,0,2
PLK4,1,0,1
PLN,0,0,0
PLOD1,0,0,0
PLOD2,2,5,7
PLOD3,0,0,0
PLRG1,1,1,2
PLS1,0,4,4
PLSCR1,4,3,7
PLSCR2,1,2,3
PLSCR4,1,3,4
PLSCR5,2,6,8
PLTP,1,0,1
PLVAP,0,0,0
PLXDC1,0,0,0
PLXDC2,3,0,3
PLXNA1,2,0,2
PLXNA2,0,1,1
PLXNB1,0,0,0
PLXNB2,6,0,6
PLXNC1,0,1,1
PLXND1,8,0,8
PM20D1,0,0,0
PM20D2,0,0,0
PMAIP1,0,1,1
PMCH,0,0,0
PMEPA1,0,0,0
PMF1,2,0,2
PMFBP1,1,0,1
PML,2,0,2
PMP2,0,0,0
PMP22,1,0,1
PMPCA,1,0,1
PMPCB,5,3,8
PMVK,1,0,1
PNKD,3,1,4
PNKP,1,0,1
PNLDC1,0,1,1
PNMA1,2,0,2
PNMA2,0,0,0
PNMAL1,0,0,0
PNMAL2,0,0,0
PNMT,1,0,1
PNN,3,3,6
PNO1,1,2,3
PNOC,0,2,2
PNP,5,0,5
PNPLA3,1,0,1
PNPLA5,1,0,1
PNPLA6,0,0,0
PNPLA7,1,0,1
PNPLA8,9,2,11
PNPO,0,0,0
PNPT1,1,2,3
PNRC1,1,0,1
PNRC2,1,0,1
POC1A,0,0,0
POC1B,4,0,4
PODN,0,0,0
PODNL1,0,0,0
PODXL,0,0,0
PODXL2,0,0,0
POFUT1,0,0,0
POFUT2,0,0,0
POGK,0,0,0
POGZ,2,0,2
POLA2,2,0,2
POLB,0,0,0
POLD2,1,0,1
POLD4,0,0,0
POLDIP2,1,0,1
POLDIP3,0,0,0
POLE,0,0,0
POLE2,1,0,1
POLE3,4,1,5
POLG,0,0,0
POLG2,3,2,5
POLH,2,0,2
POLI,0,1,1
POLK,0,0,0
POLL,5,0,5
POLM,3,1,4
POLN,0,0,0
POLQ,2,0,2
POLR1A,7,0,7
POLR1B,1,0,1
POLR1C,0,0,0
POLR1D,2,0,2
POLR1E,0,0,0
POLR2A,1,0,1
POLR2B,3,0,3
POLR2C,0,0,0
POLR2E,1,0,1
POLR2F,0,0,0
POLR2G,0,0,0
POLR2H,2,1,3
POLR2K,0,0,0
POLR2L,0,0,0
POLR3A,1,1,2
POLR3B,2,1,3
POLR3C,3,0,3
POLR3D,1,0,1
POLR3E,2,0,2
POLR3G,1,1,2
POLR3GL,4,0,4
POLR3H,0,0,0
POM121L2,0,0,0
POM121L9P,1,0,1
POMC,0,0,0
POMGNT1,3,0,3
POMP,0,1,1
POMT1,0,0,0
POMT2,0,0,0
PON1,0,0,0
PON2,0,0,0
PON3,0,0,0
POP1,0,0,0
POP4,1,0,1
POP5,1,0,1
POPDC2,1,0,1
POR,2,0,2
POT1,1,0,1
POU1F1,2,3,5
POU2AF1,0,0,0
POU2F1,2,1,3
POU2F2,3,0,3
POU3F1,2,0,2
POU3F2,0,1,1
POU3F3,0,0,0
POU4F1,1,1,2
POU4F2,0,0,0
POU5F1,0,0,0
POU5F1B,0,0,0
POU6F2,1,1,2
PPA1,0,0,0
PPA2,0,1,1
PPAN,0,1,1
PPAN-P2RY11,0,1,1
PPAP2B,0,1,1
PPAP2C,0,0,0
PPAPDC1B,4,0,4
PPAPDC2,0,0,0
PPAPDC3,1,0,1
PPARA,0,0,0
PPARD,0,0,0
PPARG,2,2,4
PPARGC1B,2,0,2
PPAT,4,1,5
PPBP,3,1,4
PPCDC,2,0,2
PPCS,0,0,0
PPEF2,0,0,0
PPFIA1,0,0,0
PPFIA3,0,0,0
PPFIA4,0,0,0
PPFIBP1,3,0,3
PPFIBP2,0,0,0
PPHLN1,0,1,1
PPIB,1,0,1
PPIC,0,0,0
PPID,9,4,13
PPIE,0,0,0
PPIEL,0,0,0
PPIF,0,0,0
PPIG,0,0,0
PPIH,0,0,0
PPIL1,1,0,1
PPIL2,1,0,1
PPIL3,3,0,3
PPIL4,5,3,8
PPIP5K2,1,2,3
PPL,2,1,3
PPM1A,1,0,1
PPM1E,1,1,2
PPM1F,2,0,2
PPM1G,1,0,1
PPM1H,0,0,0
PPM1J,1,0,1
PPM1K,1,0,1
PPM1L,0,0,0
PPM1M,0,0,0
PPM1N,4,0,4
PPME1,0,0,0
PPOX,4,0,4
PPP1CA,2,0,2
PPP1CB,1,0,1
PPP1R10,1,0,1
PPP1R11,5,0,5
PPP1R12A,1,1,2
PPP1R12B,0,0,0
PPP1R12C,1,0,1
PPP1R13L,3,0,3
PPP1R14A,1,0,1
PPP1R14B,1,0,1
PPP1R14C,0,0,0
PPP1R15A,0,0,0
PPP1R15B,0,0,0
PPP1R16B,0,0,0
PPP1R1A,1,0,1
PPP1R1B,0,0,0
PPP1R1C,0,0,0
PPP1R2,3,1,4
PPP1R3A,0,0,0
PPP1R3B,0,0,0
PPP1R3C,3,1,4
PPP1R3D,1,1,2
PPP1R3E,0,1,1
PPP1R7,0,0,0
PPP1R8,1,0,1
PPP1R9A,0,0,0
PPP1R9B,0,0,0
PPP2CA,1,0,1
PPP2CB,0,2,2
PPP2R1B,1,0,1
PPP2R2A,2,0,2
PPP2R2C,0,0,0
PPP2R2D,0,1,1
PPP2R3C,1,0,1
PPP2R4,2,0,2
PPP2R5B,0,0,0
PPP2R5C,2,0,2
PPP2R5D,2,0,2
PPP2R5E,0,0,0
PPP3CA,0,0,0
PPP3CB,1,0,1
PPP3CC,1,0,1
PPP3R1,3,2,5
PPP3R2,0,0,0
PPP4C,4,0,4
PPP4R1,1,1,2
PPP4R1L,1,0,1
PPP4R2,0,0,0
PPP4R4,0,0,0
PPP5C,1,0,1
PPP6C,1,0,1
PPRC1,0,0,0
PPT1,0,0,0
PPT2,0,0,0
PPTC7,0,0,0
PPWD1,2,1,3
PQLC1,0,0,0
PQLC2,1,0,1
PQLC3,0,0,0
PRAM1,0,0,0
PRC1,0,1,1
PRCC,0,0,0
PRCD,1,0,1
PRCP,2,6,8
PRDM1,4,2,6
PRDM10,3,0,3
PRDM11,2,0,2
PRDM12,0,0,0
PRDM13,3,0,3
PRDM14,0,0,0
PRDM15,0,1,1
PRDM16,1,1,2
PRDM2,2,0,2
PRDM4,0,0,0
PRDM5,0,1,1
PRDM6,0,0,0
PRDM8,1,0,1
PRDX1,1,0,1
PRDX2,0,0,0
PRDX3,0,1,1
PRDX5,0,0,0
PRDX6,1,0,1
PREB,0,0,0
PRELID1,3,0,3
PRELID2,0,0,0
PRELP,2,0,2
PREP,0,2,2
PREPL,1,0,1
PREX1,6,1,7
PREX2,0,0,0
PRF1,0,0,0
PRG2,3,0,3
PRICKLE1,0,1,1
PRICKLE2,0,0,0
PRICKLE4,3,0,3
PRIM2,1,1,2
PRIMA1,0,0,0
PRKAA1,2,0,2
PRKAA2,0,1,1
PRKAB1,1,0,1
PRKAB2,1,3,4
PRKACA,1,0,1
PRKACB,0,0,0
PRKACG,1,2,3
PRKAG1,0,0,0
PRKAG2,0,1,1
PRKAG3,2,0,2
PRKAR2B,1,0,1
PRKCA,0,1,1
PRKCB,2,0,2
PRKCD,1,0,1
PRKCDBP,0,0,0
PRKCE,1,0,1
PRKCG,0,0,0
PRKCH,13,0,13
PRKCI,0,0,0
PRKCQ,1,0,1
PRKCZ,0,0,0
PRKD1,1,1,2
PRKD2,1,0,1
PRKD3,3,0,3
PRKDC,0,1,1
PRKG1,1,0,1
PRKRA,0,1,1
PRKRIP1,3,0,3
PRKRIR,0,0,0
PRLH,0,1,1
PRLHR,0,0,0
PRLR,1,1,2
PRM2,1,0,1
PRM3,1,0,1
PRMT1,0,0,0
PRMT2,1,0,1
PRMT3,3,0,3
PRMT5,0,0,0
PRMT6,0,0,0
PRMT7,0,0,0
PRND,1,0,1
PRNP,1,0,1
PRNT,3,0,3
PROC,0,0,0
PROCA1,1,0,1
PRODH2,0,1,1
PROK1,2,0,2
PROK2,0,0,0
PROKR1,2,0,2
PROM1,0,0,0
PROM2,0,0,0
PROS1,1,0,1
PROSC,2,0,2
PROX1,1,0,1
PROX2,0,0,0
PROZ,0,0,0
PRPF18,0,0,0
PRPF19,0,0,0
PRPF3,0,0,0
PRPF38A,3,0,3
PRPF38B,1,0,1
PRPF39,3,5,8
PRPF4,4,1,5
PRPF40A,0,1,1
PRPF40B,2,0,2
PRPF4B,0,1,1
PRPF6,0,0,0
PRPH,1,0,1
PRPS1L1,0,0,0
PRPSAP1,0,0,0
PRR12,0,0,0
PRR13,1,0,1
PRR14,2,0,2
PRR15,1,0,1
PRR15L,0,0,0
PRR16,1,0,1
PRR18,2,0,2
PRR19,3,0,3
PRR21,0,1,1
PRR3,0,0,0
PRR4,0,0,0
PRR5,2,0,2
PRR5L,4,2,6
PRR7,2,0,2
PRRC1,1,0,1
PRRG2,0,0,0
PRRG4,0,0,0
PRRT1,0,0,0
PRRT2,0,0,0
PRRT3,4,0,4
PRRX1,0,0,0
PRRX2,0,0,0
PRSS16,1,0,1
PRSS23,2,0,2
PRSS27,1,0,1
PRSS33,0,0,0
PRSS35,2,3,5
PRSS36,5,0,5
PRSS37,0,0,0
PRSS45,1,0,1
PRSS50,1,0,1
PRSS53,2,0,2
PRSS54,1,0,1
PRSS55,0,0,0
PRSS8,4,0,4
PRTFDC1,1,2,3
PRTG,0,0,0
PRTN3,0,0,0
PRUNE,2,0,2
PRX,0,0,0
PSAP,0,0,0
PSAPL1,0,0,0
PSD,2,1,3
PSD2,2,2,4
PSD3,0,0,0
PSD4,1,0,1
PSEN1,0,0,0
PSEN2,1,0,1
PSIP1,1,2,3
PSKH1,0,0,0
PSKH2,1,1,2
PSMA1,3,2,5
PSMA2,0,1,1
PSMA3,0,0,0
PSMA4,1,0,1
PSMA5,0,0,0
PSMA6,2,0,2
PSMA7,0,0,0
PSMB1,1,0,1
PSMB11,0,0,0
PSMB2,1,0,1
PSMB3,0,0,0
PSMB4,2,0,2
PSMB5,0,0,0
PSMB7,0,0,0
PSMB8,1,1,2
PSMB9,1,1,2
PSMC1,0,1,1
PSMC2,4,1,5
PSMC3,0,0,0
PSMC3IP,4,1,5
PSMC4,1,0,1
PSMC5,0,1,1
PSMC6,3,1,4
PSMD1,1,0,1
PSMD12,4,1,5
PSMD13,0,0,0
PSMD14,1,0,1
PSMD2,0,1,1
PSMD3,1,0,1
PSMD4,0,0,0
PSMD5,0,1,1
PSMD6,1,0,1
PSMD7,4,3,7
PSMD8,2,0,2
PSMD9,1,0,1
PSME1,0,0,0
PSME2,0,0,0
PSMG1,8,0,8
PSMG2,4,1,5
PSMG3,1,0,1
PSMG4,0,0,0
PSORS1C1,0,1,1
PSPC1,2,3,5
PSRC1,0,0,0
PSTK,1,1,2
PSTPIP1,1,1,2
PSTPIP2,2,0,2
PTAFR,0,1,1
PTAR1,0,1,1
PTBP2,1,0,1
PTCD1,0,0,0
PTCD2,1,1,2
PTCD3,7,0,7
PTCH1,0,0,0
PTCH2,0,0,0
PTDSS1,1,0,1
PTEN,4,1,5
PTER,0,0,0
PTF1A,0,0,0
PTGDR,1,0,1
PTGER2,0,1,1
PTGER3,1,0,1
PTGER4,2,0,2
PTGES2,1,0,1
PTGFR,0,0,0
PTGFRN,1,0,1
PTGIS,0,0,0
PTGR1,0,0,0
PTGR2,1,2,3
PTGS1,4,0,4
PTGS2,2,1,3
PTH,0,0,0
PTH1R,0,0,0
PTH2R,0,0,0
PTHLH,1,1,2
PTK2,3,0,3
PTK2B,1,0,1
PTK6,0,0,0
PTK7,1,0,1
PTMA,0,0,0
PTMS,1,1,2
PTOV1,1,0,1
PTP4A1,0,1,1
PTP4A2,1,0,1
PTPDC1,1,0,1
PTPLA,1,0,1
PTPLAD2,2,0,2
PTPMT1,0,0,0
PTPN1,4,0,4
PTPN11,0,0,0
PTPN12,4,2,6
PTPN13,2,0,2
PTPN14,0,5,5
PTPN18,7,1,8
PTPN2,1,0,1
PTPN21,1,0,1
PTPN22,0,0,0
PTPN23,1,0,1
PTPN4,3,1,4
PTPN5,0,0,0
PTPN6,2,2,4
PTPN7,0,0,0
PTPRA,0,1,1
PTPRB,1,0,1
PTPRC,0,0,0
PTPRE,1,1,2
PTPRF,1,0,1
PTPRG,0,3,3
PTPRH,3,0,3
PTPRJ,1,2,3
PTPRK,0,0,0
PTPRM,0,1,1
PTPRN,5,0,5
PTPRQ,0,3,3
PTPRS,1,0,1
PTPRT,0,0,0
PTPRU,0,0,0
PTPRVP,1,0,1
PTRF,7,1,8
PTRH1,0,0,0
PTRH2,0,1,1
PTS,0,0,0
PTTG1,0,1,1
PTX3,0,1,1
PTX4,0,0,0
PUF60,1,0,1
PUM1,1,1,2
PUM2,1,2,3
PURB,3,1,4
PURG,0,1,1
PUS1,1,0,1
PUS10,0,0,0
PUS3,1,0,1
PUS7,1,0,1
PUS7L,1,2,3
PUSL1,1,0,1
PVALB,1,1,2
PVRIG,0,0,0
PVRL1,0,0,0
PVRL3,0,0,0
PVRL4,3,0,3
PVT1,0,0,0
PWP1,1,0,1
PWP2,0,0,0
PWWP2A,0,0,0
PWWP2B,3,0,3
PXDN,0,1,1
PXDNL,0,0,0
PXK,0,0,0
PXMP4,0,0,0
PXN,3,0,3
PXT1,0,1,1
PYCARD,2,0,2
PYCR1,1,0,1
PYCR2,5,1,6
PYDC1,2,0,2
PYDC2,0,1,1
PYGB,3,1,4
PYGL,0,0,0
PYGM,0,0,0
PYGO2,1,0,1
PYROXD1,0,0,0
PYROXD2,0,0,0
PYY,0,1,1
PZP,0,0,0
QARS,0,0,0
QDPR,0,0,0
QKI,4,8,12
QPCT,2,0,2
QPRT,0,0,0
QRFP,1,0,1
QRICH1,0,0,0
QRICH2,5,0,5
QRSL1,0,0,0
QSER1,1,0,1
QSOX1,0,0,0
QSOX2,0,0,0
QTRT1,0,0,0
QTRTD1,0,0,0
R3HCC1,0,0,0
R3HDM1,1,0,1
RAB10,0,0,0
RAB11A,1,1,2
RAB11FIP1,1,0,1
RAB11FIP2,0,0,0
RAB11FIP4,1,0,1
RAB11FIP5,0,0,0
RAB12,0,0,0
RAB13,5,0,5
RAB14,0,0,0
RAB17,0,1,1
RAB18,0,0,0
RAB1A,1,1,2
RAB1B,0,0,0
RAB20,2,1,3
RAB21,0,0,0
RAB22A,1,0,1
RAB23,0,0,0
RAB24,3,0,3
RAB25,0,0,0
RAB26,3,1,4
RAB27A,1,0,1
RAB27B,2,0,2
RAB28,4,1,5
RAB2A,1,1,2
RAB2B,0,0,0
RAB30,2,5,7
RAB31,0,1,1
RAB32,3,2,5
RAB34,2,0,2
RAB35,3,0,3
RAB36,0,0,0
RAB37,1,0,1
RAB38,0,0,0
RAB3B,0,0,0
RAB3D,0,0,0
RAB3GAP1,1,1,2
RAB3GAP2,2,1,3
RAB3IL1,0,1,1
RAB3IP,2,0,2
RAB40B,1,0,1
RAB42,2,0,2
RAB43,5,0,5
RAB4A,5,0,5
RAB4B,0,0,0
RAB5A,0,1,1
RAB5B,1,0,1
RAB5C,4,1,5
RAB6A,0,0,0
RAB6B,1,0,1
RAB7A,1,0,1
RAB7L1,0,0,0
RAB8B,3,1,4
RABAC1,0,0,0
RABEP2,0,0,0
RABEPK,0,0,0
RABGAP1,0,0,0
RABGAP1L,0,0,0
RABGEF1,0,1,1
RABGGTA,0,0,0
RABGGTB,0,4,4
RABIF,0,1,1
RABL3,0,0,0
RAC1,0,0,0
RACGAP1,0,0,0
RAD1,1,0,1
RAD17,3,0,3
RAD18,1,0,1
RAD21,0,0,0
RAD21L1,0,0,0
RAD23A,1,0,1
RAD50,3,0,3
RAD51,2,0,2
RAD51AP1,1,0,1
RAD51AP2,0,1,1
RAD51C,2,2,4
RAD52,4,0,4
RAD54B,0,1,1
RAD54L,1,0,1
RAD54L2,0,0,0
RAD9A,2,0,2
RAD9B,0,0,0
RADIL,1,0,1
RAE1,0,1,1
RAET1E,0,0,0
RAF1,0,0,0
RAG1,3,1,4
RAG2,1,1,2
RAI1,2,0,2
RAI14,0,2,2
RALA,1,0,1
RALB,0,0,0
RALGAPA1,1,1,2
RALGAPA2,0,1,1
RALGDS,0,0,0
RALGPS1,0,0,0
RALGPS2,3,1,4
RALY,0,0,0
RAMP1,2,0,2
RAMP2,1,0,1
RAMP3,0,0,0
RAN,1,1,2
RANBP1,2,0,2
RANBP10,1,0,1
RANBP17,0,0,0
RANBP3L,4,0,4
RANBP9,1,1,2
RANGRF,1,0,1
RAP1B,1,0,1
RAP1GAP,0,0,0
RAP1GAP2,1,0,1
RAP1GDS1,1,5,6
RAP2A,1,0,1
RAP2B,1,5,6
RAPGEF1,2,0,2
RAPGEF2,10,2,12
RAPGEF3,0,1,1
RAPGEF5,0,0,0
RAPGEF6,2,0,2
RAPGEFL1,6,1,7
RAPH1,0,1,1
RAPSN,1,0,1
RARA,4,2,6
RARG,1,0,1
RARRES1,3,0,3
RARRES2,0,0,0
RARS,2,2,4
RARS2,1,0,1
RASA1,5,2,7
RASA2,3,1,4
RASA3,0,0,0
RASAL2,2,5,7
RASAL3,0,0,0
RASD1,0,0,0
RASD2,0,0,0
RASGEF1A,0,0,0
RASGEF1B,1,0,1
RASGEF1C,0,0,0
RASGRF1,2,0,2
RASGRF2,0,0,0
RASGRP1,0,0,0
RASGRP2,0,0,0
RASGRP3,1,2,3
RASGRP4,0,0,0
RASIP1,3,0,3
RASL10B,2,0,2
RASL11A,3,1,4
RASL11B,0,0,0
RASL12,0,0,0
RASSF1,3,0,3
RASSF2,0,0,0
RASSF3,1,0,1
RASSF4,0,0,0
RASSF5,0,0,0
RASSF6,1,0,1
RASSF8,2,0,2
RASSF9,0,0,0
RAVER1,0,0,0
RAVER2,0,1,1
RB1,0,0,0
RB1CC1,0,1,1
RBBP4,0,0,0
RBBP5,0,0,0
RBBP6,1,0,1
RBBP8,1,0,1
RBKS,2,0,2
RBL2,2,2,4
RBM11,1,0,1
RBM12,0,0,0
RBM12B,1,3,4
RBM14,0,0,0
RBM15,0,0,0
RBM15B,5,0,5
RBM17,1,1,2
RBM18,7,1,8
RBM19,3,0,3
RBM22,0,0,0
RBM24,0,0,0
RBM25,0,0,0
RBM26,0,0,0
RBM27,0,0,0
RBM33,0,1,1
RBM38,1,1,2
RBM39,1,1,2
RBM4,0,0,0
RBM43,1,1,2
RBM45,3,2,5
RBM46,0,0,0
RBM47,0,0,0
RBM4B,1,0,1
RBM5,0,1,1
RBM6,1,0,1
RBM7,1,0,1
RBM8A,7,0,7
RBMS1,0,0,0
RBMS2,1,0,1
RBMS3,0,0,0
RBMXL1,0,0,0
RBMXL2,0,0,0
RBP3,1,1,2
RBP5,1,0,1
RBPJ,2,0,2
RBPJL,0,0,0
RBPMS,5,0,5
RBPMS2,3,0,3
RBX1,0,1,1
RC3H1,0,0,0
RC3H2,1,0,1
RCAN1,1,0,1
RCAN2,1,0,1
RCAN3,1,0,1
RCBTB1,1,0,1
RCC1,1,0,1
RCC2,0,0,0
RCCD1,0,0,0
RCE1,0,0,0
RCHY1,0,0,0
RCL1,2,0,2
RCN1,0,0,0
RCN2,1,0,1
RCN3,0,0,0
RCOR1,1,0,1
RCOR3,1,0,1
RCSD1,1,0,1
RCVRN,0,0,0
RDH10,1,1,2
RDH11,0,0,0
RDH12,0,0,0
RDH13,0,0,0
RDH14,1,1,2
RDH16,0,0,0
RDH5,1,0,1
RDH8,0,1,1
RDX,0,0,0
REC8,0,1,1
RECQL5,0,0,0
REEP1,0,0,0
REEP2,0,0,0
REEP3,2,3,5
REEP4,3,0,3
REEP5,1,0,1
REEP6,0,0,0
REG3G,0,0,0
REG4,10,0,10
REL,0,0,0
RELB,0,0,0
RELL1,1,0,1
RELL2,0,0,0
RELN,0,1,1
RELT,0,0,0
REM1,0,0,0
REM2,2,0,2
REN,1,0,1
REP15,2,0,2
REPIN1,0,0,0
REPS1,3,0,3
RER1,2,0,2
RERE,5,0,5
RERGL,0,1,1
RESP18,4,1,5
REST,1,0,1
RET,0,0,0
RETSAT,4,0,4
REV1,0,0,0
REV3L,0,1,1
REXO1,0,0,0
REXO2,0,0,0
RFC1,0,0,0
RFC2,0,0,0
RFC3,2,1,3
RFC4,3,0,3
RFC5,0,0,0
RFESD,1,1,2
RFFL,0,0,0
RFK,0,1,1
RFNG,0,0,0
RFPL2,0,0,0
RFPL3,0,0,0
RFPL3S,0,1,1
RFPL4B,0,0,0
RFT1,2,0,2
RFTN1,0,0,0
RFWD2,1,2,3
RFWD3,1,0,1
RFX1,0,0,0
RFX2,0,0,0
RFX3,0,0,0
RFX4,0,0,0
RFX5,1,0,1
RFX7,0,0,0
RFX8,1,0,1
RFXANK,1,1,2
RFXAP,5,2,7
RGL1,0,0,0
RGL2,0,0,0
RGMA,1,0,1
RGMB,0,0,0
RGP1,2,0,2
RGPD4,0,1,1
RGR,0,0,0
RGS1,0,1,1
RGS10,0,1,1
RGS12,1,0,1
RGS13,0,0,0
RGS14,3,0,3
RGS16,0,1,1
RGS18,0,0,0
RGS2,0,2,2
RGS20,0,0,0
RGS22,2,0,2
RGS3,4,1,5
RGS4,0,2,2
RGS5,0,1,1
RGS9,1,0,1
RGS9BP,1,0,1
RGSL1,0,0,0
RHAG,2,3,5
RHBDD1,2,1,3
RHBDD2,9,0,9
RHBDD3,0,1,1
RHBDL1,0,0,0
RHBDL3,1,0,1
RHBG,3,0,3
RHCE,0,0,0
RHEB,1,0,1
RHEBL1,1,0,1
RHO,6,0,6
RHOA,0,0,0
RHOB,1,1,2
RHOBTB2,0,0,0
RHOBTB3,0,0,0
RHOC,1,0,1
RHOD,1,0,1
RHOG,6,1,7
RHOH,0,0,0
RHOQ,0,0,0
RHOT1,0,1,1
RHOT2,0,0,0
RHOU,2,0,2
RHOV,0,0,0
RHPN1,1,0,1
RIBC2,0,0,0
RIC3,0,3,3
RIC8A,0,0,0
RIC8B,0,1,1
RICTOR,2,0,2
RILP,2,0,2
RILPL1,1,0,1
RIMS2,0,0,0
RIN2,0,3,3
RIN3,1,0,1
RINT1,1,0,1
RIOK1,3,0,3
RIOK3,1,1,2
RIPK2,6,3,9
RIPK3,0,0,0
RIPK4,0,0,0
RIPPLY2,1,0,1
RIT1,0,0,0
RLBP1,1,0,1
RLF,0,0,0
RLN1,0,0,0
RLN3,0,0,0
RLTPR,4,0,4
RMI1,2,4,6
RMND1,2,1,3
RMND5B,2,1,3
RMRP,1,0,1
RNASE1,6,0,6
RNASE10,1,0,1
RNASE11,4,0,4
RNASE12,1,0,1
RNASE13,3,0,3
RNASE3,0,0,0
RNASE4,9,0,9
RNASE6,5,0,5
RNASE7,1,0,1
RNASE8,1,0,1
RNASE9,2,0,2
RNASEH1,0,0,0
RNASEH2A,0,0,0
RNASEH2B,4,2,6
RNASEH2C,0,1,1
RNASEK,1,0,1
RNASEL,0,0,0
RNASET2,1,0,1
RND1,1,0,1
RND2,0,0,0
RND3,1,0,1
RNF10,0,0,0
RNF103,0,0,0
RNF11,0,1,1
RNF111,0,0,0
RNF114,1,0,1
RNF115,3,0,3
RNF121,1,0,1
RNF122,2,4,6
RNF123,0,0,0
RNF125,0,0,0
RNF13,0,0,0
RNF130,2,1,3
RNF135,0,0,0
RNF138,0,0,0
RNF139,0,0,0
RNF14,2,2,4
RNF141,0,0,0
RNF144A,7,0,7
RNF144B,0,0,0
RNF145,1,0,1
RNF146,3,1,4
RNF149,2,0,2
RNF152,1,2,3
RNF157,2,0,2
RNF166,0,0,0
RNF167,1,0,1
RNF168,1,0,1
RNF169,0,0,0
RNF170,0,0,0
RNF175,0,0,0
RNF181,2,0,2
RNF182,1,0,1
RNF183,4,1,5
RNF185,0,1,1
RNF186,1,0,1
RNF187,1,2,3
RNF19A,0,0,0
RNF2,2,1,3
RNF20,0,0,0
RNF207,2,1,3
RNF208,0,0,0
RNF212,0,0,0
RNF214,1,0,1
RNF215,0,0,0
RNF217,1,0,1
RNF219,0,0,0
RNF220,5,0,5
RNF222,1,0,1
RNF24,1,0,1
RNF25,2,0,2
RNF26,1,0,1
RNF31,1,1,2
RNF32,1,0,1
RNF34,0,0,0
RNF4,0,0,0
RNF40,4,1,5
RNF41,6,0,6
RNF43,3,0,3
RNF44,0,0,0
RNF5,0,0,0
RNF6,1,0,1
RNF7,3,1,4
RNFT2,1,0,1
RNGTT,2,0,2
RNH1,0,0,0
RNLS,0,0,0
RNMT,1,0,1
RNMTL1,0,0,0
RNPC3,1,0,1
RNPEP,0,0,0
RNPEPL1,0,0,0
RNPS1,3,0,3
RNU11,0,0,0
RNU4ATAC,1,0,1
RNU5E,1,0,1
RNU6ATAC,0,0,0
ROBO3,0,0,0
ROBO4,0,0,0
ROCK1,0,0,0
ROCK2,0,1,1
ROM1,1,0,1
ROMO1,2,0,2
ROPN1,1,1,2
ROPN1B,0,0,0
ROPN1L,2,0,2
ROR1,1,1,2
ROR2,0,1,1
RORA,0,0,0
RORB,0,0,0
RORC,2,1,3
RP1L1,1,0,1
RPA1,2,0,2
RPA3,4,2,6
RPAIN,0,0,0
RPAP1,0,0,0
RPAP2,1,0,1
RPAP3,0,0,0
RPE,3,3,6
RPE65,0,1,1
RPF1,0,1,1
RPF2,3,0,3
RPGRIP1,0,0,0
RPGRIP1L,3,0,3
RPH3A,0,0,0
RPIA,3,0,3
RPL10A,0,0,0
RPL13A,0,0,0
RPL13P5,1,2,3
RPL14,3,2,5
RPL15,0,0,0
RPL17,2,0,2
RPL18,1,0,1
RPL19,0,1,1
RPL21,1,0,1
RPL22,2,1,3
RPL22L1,0,0,0
RPL23,0,0,0
RPL23A,5,0,5
RPL24,4,1,5
RPL26,1,0,1
RPL26L1,3,0,3
RPL27,0,0,0
RPL27A,1,1,2
RPL28,7,0,7
RPL29,1,0,1
RPL3,1,0,1
RPL30,1,0,1
RPL31,1,0,1
RPL32P3,0,0,0
RPL34,4,1,5
