"SYMBOL","logFC","P.Value","adj.P.Val","p.value_activities","HL60","MOLM14"
"PAFAH2",-0.297756616005345,0.0173948258228129,0.0864591717231805,1,0,0
"PAG1",-1.45331518219527,4.8235245176072e-08,1.3647647179976e-06,1,0,0
"PAGE1",0.0598404449391028,0.517291201680771,0.763960786610508,1,0,0
"PAGE2",-0.0468617296887093,0.721786891068905,0.883556152854393,1,0,0
"PAGE2B",-0.227410516418812,0.232739863029085,0.507186361405888,1,0,0
"PAGE3",-0.00269235396466971,0.981645977882927,0.993842640460524,1,0,0
"PAGE4",-0.0491507263058129,0.70901755292257,0.876396019567655,1,0,0
"PAGE5",-0.0396641027545783,0.881001267782976,0.956807814108445,1,0,0
"PAGR1",0.596430780001326,7.02188158262745e-05,0.000836909957218922,1,0,0
"PAICS",0.50208774339972,4.57242694241247e-05,0.000573071097174683,1,0,0
"PAIP1",0.0228825237326902,0.734950561032947,0.889982410614476,1,0,0
"PAIP2",-0.13303700286793,0.229990252740757,0.503884689126046,1,0,0
"PAIP2B",0.79539000187748,4.28236781730417e-06,7.17075937727663e-05,1,0,0
"PAK1",-0.0286161389387161,0.784169773238293,0.913541429074343,1,0,0
"PAK1IP1",0.239979093226786,0.0868782413680027,0.278000219985153,1,0,0
"PAK2",-0.213395866639603,0.053899686907601,0.199796714647661,1,0,0
"PAK3",-0.148628859028626,0.288465891041942,0.571886695507333,1,0,0
"PAK4",-0.0958063370981774,0.557675855883806,0.78983824299131,1,0,0
"PAK5",-0.0370048896309614,0.745243959555458,0.895311346168161,1,0,0
"PALB2",0.0956224508931216,0.391413007426645,0.670016069616965,1,0,0
"PALD1",0.907088756815665,8.65111940717235e-06,0.000133098154735828,1,0,0
"PALLD",-0.138212527951179,0.146008115916893,0.387972898756866,1,0,0
"PALM",-0.457046776945158,0.00331777966585303,0.0226293591583821,1,0,0
"PALM3",0.0349538305169546,0.751134142285012,0.898090896301732,1,0,0
"PALMD",-0.060331351729217,0.544865550908928,0.782200125763708,1,0,0
"PAM",-0.33634277295713,0.0114665671341416,0.0626135991477002,1,0,0
"PAMR1",-0.182868658972962,0.159401065520765,0.409673422012601,1,0,0
"PAN2",-0.44240472848493,0.00186949586176443,0.0140191272196116,1,0,0
"PAN3",-1.51446358991497,6.58588255337189e-17,1.75679236250816e-14,1,0,0
"PAN3-AS1",-1.52367698467334,8.87191546090549e-15,1.41152964767765e-12,1,0,0
"PANK1",-0.0939724038445542,0.446749841970455,0.714557194586537,1,0,0
"PANK2",0.609569150582349,1.71800104499488e-05,0.000242469234086576,1,0,0
"PANK3",0.188713871170215,0.0417698217071951,0.166436721943719,1,0,0
"PANK4",0.292327489575013,0.00490382000743316,0.0312154953506522,1,0,0
"PANTR1",-0.146734851812578,0.307568035593683,0.591679284682638,1,0,0
"PANX1",0.11226022459473,0.320249287774581,0.604498558909016,1,0,0
"PANX2",-0.171736981016629,0.365156151060611,0.646348697395651,1,0,0
"PANX3",-0.237704130569208,0.0964038202282871,0.29779821565824,1,0,0
"PAOX",0.0889687276254598,0.410732428929528,0.685988910769869,1,0,0
"PAPLN",-0.226072330445745,0.0458247209695331,0.178003627053789,1,0,0
"PAPOLA",0.041748072641334,0.759736392850446,0.901894218465608,1,0,0
"PAPOLB",-0.339303417550609,0.0208342459884665,0.0993551519957916,1,0,0
"PAPOLG",0.159060899458203,0.228672116217447,0.502241227889189,1,0,0
"PAPPA",-0.0571045074257546,0.542131721990904,0.780672645213239,1,0,0
"PAPPA-AS1",-0.111816604463974,0.321410678109821,0.605517862715584,1,0,0
"PAPPA2",0.0569624002392457,0.629958633821933,0.833031389219511,1,0,0
"PAPSS2",-0.43961196626952,0.000403192500205226,0.00378797481750545,1,0,0
"PAQR3",0.897670224454464,2.70941195517483e-08,8.20274086959961e-07,1,0,0
"PAQR4",0.245497238086003,0.200565972197071,0.468022184414431,1,0,0
"PAQR5",-0.0754330922485158,0.522622480166553,0.767521693803996,1,0,0
"PAQR6",-0.149611118547514,0.211001072541794,0.481595984912005,1,0,0
"PAQR7",-0.535406257412433,6.54041259488786e-05,0.000785215633900812,1,0,0
"PAQR8",-0.361400536450875,0.00965845451529047,0.0545859972326688,1,0,0
"PAQR9",-0.115371892218724,0.542596951992382,0.780857846175901,1,0,0
"PAQR9-AS1",0.0836780175028036,0.522690483918924,0.767590979894574,1,0,0
"PARD3",1.89638940704982,3.3252002181729e-12,2.88024652823548e-10,1,0,0
"PARD3-AS1",0.047288987693908,0.719536034959105,0.882338385929977,1,0,0
"PARD3B",0.0559428446549184,0.613331044596829,0.824081458918636,1,0,0
"PARD6A",0.335033017439278,0.00271370520286737,0.0191347622122751,1,0,0
"PARD6B",0.698093160707593,5.94571774404914e-07,1.25261905022665e-05,1,0,0
"PARD6G",0.865327680164051,9.45427537289878e-06,0.000144008489394521,1,0,0
"PARD6G-AS1",0.32110656041457,0.0113386824954213,0.06209868634903,1,0,0
"PARK7",0.158897455229706,0.0115263089294564,0.0628566014921341,1,0,0
"PARL",0.354369033042786,0.000597369145237183,0.00529319805985491,1,0,0
"PARM1",-0.0813536486968385,0.463962653893046,0.727625876187278,1,0,0
"PARN",0.257315880446301,0.00458617188575706,0.0295406989426521,1,0,0
"PARP1",0.273064674746465,2.16051431081938e-05,0.000296266741184662,1,0,0
"PARP10",-0.206016425015473,0.122418200147734,0.348354560944755,1,0,0
"PARP11",0.0117011459047411,0.949601665857679,0.982971436457512,1,0,0
"PARP12",-0.0145774161733101,0.921819317287057,0.972553843663521,1,0,0
"PARP14",-1.50950103930436,1.97423219650777e-10,1.03776870274664e-08,1,0,0
"PARP15",-2.73185525812795,1.77571951490312e-22,1.67032900404492e-19,1,0,0
"PARP16",0.7410290060346,1.26197775402262e-07,3.18239057218207e-06,1,0,0
"PARP2",0.715420734741688,0.000101539171691181,0.00114987539510189,1,0,0
"PARP3",0.184683967442616,0.064423185829952,0.226824875857554,1,0,0
"PARP4",-0.477874622685496,2.11736236765955e-06,3.82502082435316e-05,1,0,0
"PARP4",-0.653460431394961,9.75334147349596e-06,0.000148101078953394,1,0,0
"PARP4",-0.467074019319844,2.23948534653918e-08,6.98107475729018e-07,1,0,0
"PARP4",-0.529449020259703,2.13582835160982e-06,3.85189064003578e-05,1,0,0
"PARP4",-0.609379867282353,2.42895087436716e-07,5.67464309503025e-06,1,0,0
"PARP4",-1.04266611410477,1.98869773221691e-07,4.73691720605393e-06,1,0,0
"PARP6",0.444254818848161,0.00444545213086659,0.0288142900024993,1,0,0
"PARP8",-1.46141013975791,4.41229911760182e-09,1.64059807065504e-07,1,0,0
"PARP9",0.127305210337549,0.30868289543888,0.592852054473848,1,0,0
"PARPBP",-0.308419485896419,0.0319717889398759,0.137059193334599,1,0,0
"PARS2",0.127061281843969,0.316769335759617,0.601104989397394,1,0,0
"PART1",0.115278752411558,0.356087436106463,0.637721654641154,1,0,0
"PARTICL",0.2366496603432,0.0393781897882298,0.15921426754208,1,0,0
"PARVA",0.0409025891084358,0.726789682490782,0.886295502178819,1,0,0
"PARVB",0.593438140425501,1.36487606605242e-06,2.6042903926524e-05,1,0,0
"PARVG",-0.113042380878674,0.286493772710205,0.569693639340853,1,0,0
"PASD1",0.0475195059863638,0.590033939719681,0.809784466325803,1,0,0
"PASK",0.159230788531326,0.0826376273194478,0.268816524819892,1,0,0
"PATE1",-0.0148621973182106,0.877861665227158,0.955713027279612,1,0,0
"PATE2",-0.00922719992565302,0.950412574077407,0.983124090527431,1,0,0
"PATE3",-0.0768354822291397,0.529250811487838,0.772432173545564,1,0,0
"PATE4",-0.113039098687899,0.440583788683634,0.710024984819125,1,0,0
"PATJ",-0.0398473087760731,0.667317521672421,0.854927326933889,1,0,0
"PATL1",0.0483519803887766,0.560283949408809,0.791420636373153,1,0,0
"PATZ1",0.559314614955702,0.000339686688700189,0.0032692481041174,1,0,0
"PAWR",-0.0998793172941435,0.354427205635652,0.636435362355295,1,0,0
"PAX1",-0.0904188303043414,0.408427245295372,0.684145363783695,1,0,0
"PAX2",0.174484883111982,0.135634942890318,0.37126346575911,1,0,0
"PAX3",0.0336645988933224,0.731895393839424,0.888673294340513,1,0,0
"PAX4",0.074707999790812,0.474791842298622,0.735559230381289,1,0,0
"PAX5",-0.563299088095998,0.000155204899112089,0.00165341964213135,1,0,0
"PAX6",-0.498334641550438,0.00463508212885862,0.0298199182269033,0.942477811085248,-0.00682342923758606,-0.0270949301270517
"PAX6-AS1",0.0447198946333565,0.71236800021571,0.878430465434689,1,0,0
"PAX7",0.112976616837248,0.22848256423366,0.50209228437707,1,0,0
"PAX8",-0.122284834272684,0.271023677011991,0.553394907008871,0.0382072663549402,-0.202569669108409,0.988793263940748
"PAX8-AS1",-0.0285692863927451,0.757645592085769,0.900869887444182,1,0,0
"PAX9",-0.0787485503891219,0.374259590358121,0.654826786347171,1,0,0
"PAXBP1",0.334802270791537,0.00322561241125838,0.0221160691373965,1,0,0
"PAXBP1-AS1",0.463327316453907,0.00342138340570891,0.0232335633670338,1,0,0
"PAXIP1",0.258178946668748,0.020409463523066,0.0978000206418755,1,0,0
"PAXIP1-AS1",0.557602902318274,0.000393501725256077,0.00370993177475912,1,0,0
"PAXIP1-AS2",1.27921434210278,8.3024706829518e-06,0.000128360314477459,1,0,0
"PAXX",0.194662445888857,0.0568653820610573,0.207341121385088,1,0,0
"PBDC1",1.24049743481955,8.36774832392822e-09,2.89453910892941e-07,1,0,0
"PBK",-0.757820949143542,0.000582659884744061,0.00518428062401632,1,0,0
"PBLD",0.076773726947085,0.412281811700171,0.687226074051113,1,0,0
"PBOV1",0.0143747523644535,0.900043082539197,0.963507297809621,1,0,0
"PBRM1",-0.192749537116724,0.0222174650239422,0.104343895697216,1,0,0
"PBX3",-2.05047907630242,1.99997293470116e-14,2.88259539892129e-12,1,0,0
"PBX4",0.139062690133941,0.244726507352207,0.522311167291748,1,0,0
"PBXIP1",-0.164261526574294,0.237521275471352,0.513451158892027,1,0,0
"PC",-0.939208545542599,7.66516140285041e-07,1.56744072820988e-05,1,0,0
"PCA3",-0.0201155054765456,0.878492259585481,0.955886803575008,1,0,0
"PCARE",-0.120469824985152,0.456311623210444,0.721406140435152,1,0,0
"PCAT1",-0.0729699262706998,0.640035783952321,0.838365099752561,1,0,0
"PCAT18",-0.0246476107915976,0.84108624856384,0.939591965029967,1,0,0
"PCAT19",-0.0819338865686823,0.412768480202319,0.687601875872517,1,0,0
"PCAT2",-0.0247984683931644,0.845019298305324,0.940844399531279,1,0,0
"PCAT29",-0.169332975389943,0.137765891114142,0.374896908281326,1,0,0
"PCAT4",0.165664336129177,0.096059323908174,0.29704208835484,1,0,0
"PCAT6",0.207378699289341,0.111591135703409,0.328547686728333,1,0,0
"PCBD1",-0.567839275495738,0.00105052942525054,0.00858893507070114,1,0,0
"PCBD2",-0.209031377450464,0.236229928398342,0.511458611035482,1,0,0
"PCBP1",-0.129401804387475,0.134395997641148,0.369211979583206,1,0,0
"PCBP2",0.283854073896487,0.00837701992995649,0.0486199044798092,1,0,0
"PCBP3",-0.0364300099390533,0.722136442249823,0.883667829653751,1,0,0
"PCBP4",0.197666912623666,0.141930262739511,0.381668338257088,1,0,0
"PCCA",-2.59816439025189,2.13954603696926e-21,1.39897609590464e-18,1,0,0
"PCCA-AS1",0.0334203173927206,0.787325107112708,0.915050186809053,1,0,0
"PCCA-DT",-3.41077277004334,8.34542110977536e-19,3.29686898592226e-16,1,0,0
"PCCB",0.510016496131547,0.000124431564064344,0.00137107422327126,1,0,0
"PCDH1",-0.0879797715770572,0.522572725373448,0.767469645457109,1,0,0
"PCDH10",-0.0831708106895945,0.447321410943042,0.714645875005249,1,0,0
"PCDH11X",-0.258414980532203,0.0978865194008185,0.300440088221649,1,0,0
"PCDH11Y",-0.0533124540354626,0.682379114389009,0.863005566132692,1,0,0
"PCDH12",0.128108502493032,0.150640328822718,0.395704584584349,1,0,0
"PCDH15",0.0164987450974921,0.891302263308956,0.960717155214529,1,0,0
"PCDH17",0.0789392799506308,0.577716616874256,0.802098292168082,1,0,0
"PCDH18",-0.0251640681043543,0.82866393439985,0.934159080163088,1,0,0
"PCDH19",0.0707118092923675,0.484488151494458,0.742132961647243,1,0,0
"PCDH7",0.161328279502125,0.289349234060816,0.572579364555776,1,0,0
"PCDH8",0.122413685029096,0.347609906717724,0.630342939683846,1,0,0
"PCDH9",0.480959440434943,9.40166465815554e-05,0.00107757386484892,1,0,0
"PCDH9-AS2",0.177321392749431,0.216122186808726,0.487723527510562,1,0,0
"PCDH9-AS3",0.0155227178615913,0.863895114642633,0.949348173981957,1,0,0
"PCDH9-AS4",0.177179501431455,0.096825600284639,0.298509310376359,1,0,0
"PCDHB1",-0.135721067054997,0.41034539501121,0.685639597504317,1,0,0
"PCDHB10",-0.0520245640793471,0.728930465178617,0.887410017649787,1,0,0
"PCDHB11",-0.0162195525377511,0.912742545799404,0.968753431085112,1,0,0
"PCDHB12",0.102630152145554,0.572006527948823,0.798594153131817,1,0,0
"PCDHB13",-0.00983959751953689,0.929213412702406,0.975096618841659,1,0,0
"PCDHB14",0.32608518049447,0.115368214722875,0.335447992908386,1,0,0
"PCDHB15",0.0179198656620416,0.893583052049919,0.961397461658684,1,0,0
"PCDHB16",-0.0442674677054939,0.724720059432395,0.885384913634221,1,0,0
"PCDHB17P",0.0208215448562612,0.859780119060884,0.947374053226017,1,0,0
"PCDHB18P",0.454371204770242,0.00822372117994468,0.0479221017829686,1,0,0
"PCDHB19P",0.0713315072225873,0.596212108804918,0.813557240164744,1,0,0
"PCDHB2",-0.0631481806464338,0.538676170632946,0.778600896099923,1,0,0
"PCDHB3",-0.145703223959917,0.310176581096565,0.594275743530707,1,0,0
"PCDHB4",-0.0233062172057905,0.812805007135551,0.92658699354893,1,0,0
"PCDHB5",0.169150483370148,0.209362885757506,0.479554419243858,1,0,0
"PCDHB6",0.122969919830142,0.293015938798547,0.576472628297105,1,0,0
"PCDHB7",-0.132620909581282,0.289184882379927,0.572436770097838,1,0,0
"PCDHB8",-0.0296732813750706,0.807994531068946,0.923991015917836,1,0,0
"PCDHB9",-0.17211931413874,0.312963837217079,0.597247185263633,1,0,0
"PCDHGB8P",0.334146494375026,0.0338585394841189,0.142685947616129,1,0,0
"PCED1A",0.0791129324066722,0.564644805587205,0.794125021174692,1,0,0
"PCED1B",-0.472705652257192,0.000167588269189828,0.00177055768062089,1,0,0
"PCED1B-AS1",-1.13969449711387,0.000178175447007699,0.00186607626550926,1,0,0
"PCF11",0.0303173453822865,0.746799789701768,0.896100522952239,1,0,0
"PCGEM1",0.0643229172523494,0.565687535445306,0.794240025784666,1,0,0
"PCGF1",-0.0276649339954949,0.770729426546361,0.907566847175719,1,0,0
"PCGF2",0.9899445925914,4.65615606960272e-07,1.00746214682764e-05,1,0,0
"PCGF3",-0.170997573815745,0.205868802416782,0.475287098655726,1,0,0
"PCGF5",0.0622917002626755,0.768983377288732,0.906684737214451,1,0,0
"PCGF6",-0.131435907792596,0.34868813740753,0.631445888365989,1,0,0
"PCID2",0.903066705777229,1.63768080386417e-09,6.83327094636461e-08,1,0,0
"PCID2",1.10821139766002,3.16504021611993e-06,5.49013139009066e-05,1,0,0
"PCIF1",0.281134281144455,0.0832572084789347,0.2701853133407,1,0,0
"PCK1",0.0121341534622887,0.892535508370883,0.961130918415542,1,0,0
"PCK2",0.264640573780163,0.166815063553586,0.42084050546053,1,0,0
"PCLAF",-0.00975324162413216,0.930715294690619,0.975566001285385,1,0,0
"PCLAF",0.256630527089266,0.0859757944499481,0.275967682652231,1,0,0
"PCLO",0.360962749596816,0.00224916479340504,0.0163427928890091,1,0,0
"PCM1",-0.981756325583097,1.25667656334976e-13,1.50808978996031e-11,1,0,0
"PCMT1",0.825519674689019,3.14295104232148e-08,9.34121984679328e-07,1,0,0
"PCMTD1",0.211099356304232,0.172859818381937,0.429707240420069,1,0,0
"PCMTD1",-0.555059691510218,0.000869847740615119,0.00729754753693645,1,0,0
"PCMTD2",0.0920716013056815,0.534060692819996,0.775735707391155,1,0,0
"PCNA",0.742457902878371,1.65077424820218e-10,8.8156935125355e-09,1,0,0
"PCNA-AS1",0.897199246596798,0.0036429067529501,0.024479887759658,1,0,0
"PCNAP1",0.143126175111736,0.20441584498874,0.473502586113158,1,0,0
"PCNP",0.330048114910159,0.000154346848499833,0.00164557863909635,1,0,0
"PCNT",0.162079903023923,0.217356000194141,0.489391389098254,1,0,0
"PCNX1",0.843679118288945,9.03418802673697e-08,2.36516630580838e-06,1,0,0
"PCNX2",0.190388833845767,0.135096229200193,0.370376567010623,1,0,0
"PCNX2",-0.185719194040082,0.0670221977400187,0.233091282371106,1,0,0
"PCNX3",0.313242179331134,0.0301809766933132,0.131231321658047,1,0,0
"PCNX4",0.669414307788172,1.62613816110885e-06,3.04535975494842e-05,1,0,0
"PCOLCE",0.090938186129244,0.3739057691336,0.654490732383409,1,0,0
"PCOLCE-AS1",-0.232022986514345,0.0309615437263254,0.133811469448201,1,0,0
"PCOLCE2",0.73565545450685,1.97336254192135e-08,6.22753263155958e-07,1,0,0
"PCOTH",-0.0187801578246392,0.857907469840247,0.946722884936805,1,0,0
"PCP2",-0.12224381183519,0.250315974673335,0.528851430926795,1,0,0
"PCP4",-0.0194634962241667,0.888202167625266,0.959528738715445,1,0,0
"PCP4L1",0.120633015651121,0.206954451340266,0.476758787920218,1,0,0
"PCSK1",0.0588770262921301,0.570579818341634,0.797538468678104,1,0,0
"PCSK1N",0.00293047295200477,0.980132567478784,0.993385512580967,1,0,0
"PCSK2",0.0819015958844647,0.444763635706785,0.713209228396162,1,0,0
"PCSK4",-0.0247880904262452,0.774952125605922,0.909481544921732,1,0,0
"PCSK5",-0.106781520562906,0.249931881212334,0.528456411190225,1,0,0
"PCSK6",0.202648270150338,0.161574502391197,0.413078228746947,1,0,0
"PCSK6-AS1",-0.0538859755905512,0.730032393622524,0.88770546064872,1,0,0
"PCSK7",0.255744580270084,0.0189501513645841,0.0923178507827465,1,0,0
"PCSK7",0.293863388095088,0.0220767598659021,0.103786903439726,1,0,0
"PCSK7",0.0118571097098048,0.884477962921182,0.958118937650417,1,0,0
"PCSK7",0.0533098958205072,0.560565209559458,0.79153377621437,1,0,0
"PCSK7",0.282403220562605,0.0230163332165544,0.107210600241619,1,0,0
"PCSK9",0.0815080329923266,0.354688751095535,0.636519433622067,1,0,0
"PCTP",-0.0307934853737635,0.851036739942497,0.943664358414523,1,0,0
"PCTP",0.0660403710848105,0.55498962552632,0.788112166125307,1,0,0
"PCYOX1",-0.309019609232116,0.020551841864934,0.0982723718248608,1,0,0
"PCYOX1L",0.0257426662052263,0.816609943784828,0.928653927121217,1,0,0
"PCYT1A",-0.0730650783160289,0.603252031975821,0.817349968031146,1,0,0
"PCYT1B",0.134636777938059,0.177750879215092,0.436756743085815,1,0,0
"PCYT1B-AS1",0.0420343530644587,0.739353791874492,0.891675189268081,1,0,0
"PCYT2",0.362615596375105,0.000350071728538719,0.0033541450802467,1,0,0
"PDAP1",0.404764040188463,0.000405718084675277,0.00380769937791604,1,0,0
"PDC",0.0526270009629624,0.621143580408932,0.828042151934006,1,0,0
"PDCD1",-0.0607421149264669,0.578341040398492,0.802632695631981,1,0,0
"PDCD10",0.304008279010948,0.0256091723262764,0.116121270467866,1,0,0
"PDCD11",-0.114474214638015,0.186550642753288,0.449212375101213,1,0,0
"PDCD1LG2",-0.0135960647629947,0.914387601195539,0.969490589588172,1,0,0
"PDCD2",0.0704916624211949,0.541806449532627,0.78041146584437,1,0,0
"PDCD2L",0.478027927733552,4.73217291658282e-05,0.000589783624519808,1,0,0
"PDCD4-AS1",-0.0743046887344194,0.358356026283856,0.639570436763914,1,0,0
"PDCD5",0.207959546818742,0.0442587034148786,0.173656706988331,1,0,0
"PDCD6",0.181342868379914,0.169442667156441,0.424493387764082,1,0,0
"PDCD6IP",0.321067792333929,0.0394900803683496,0.159546721736717,1,0,0
"PDCD6IPP2",-1.80442594705433,2.89622952928609e-11,1.95329734178279e-09,1,0,0
"PDCD7",0.474056536842768,5.18173537184396e-06,8.47949499024875e-05,1,0,0
"PDCL",0.190457718829749,0.135182186194235,0.370472819472262,1,0,0
"PDCL2",0.116011388925297,0.29326565790138,0.576647527493702,1,0,0
"PDCL3P4",-0.134382460156848,0.482491138034129,0.740852756864241,1,0,0
"PDE10A",-0.0766679988568426,0.494730907075009,0.749237008378736,1,0,0
"PDE11A",0.00475637012449504,0.956011161456791,0.98490088498847,1,0,0
"PDE12",0.299298984463583,0.00329020054843016,0.0224750495373289,1,0,0
"PDE1A",-0.0705434734277239,0.555589815553382,0.78853351034246,1,0,0
"PDE1B",-0.25144240806261,0.0874755459777908,0.279160546913351,1,0,0
"PDE1C",-0.00958208569833907,0.942327146116445,0.979996497506986,1,0,0
"PDE2A",0.0144397627513699,0.871569476533855,0.952973073869032,1,0,0
"PDE3A",-0.488634627294399,1.00060125792728e-05,0.00015138046739923,1,0,0
"PDE3B",-0.119379409641624,0.384638338510236,0.663849293393402,1,0,0
"PDE4A",-0.96166572929008,6.36640648233513e-08,1.73890787755152e-06,1,0,0
"PDE4B",0.220911165435506,0.220453592267956,0.492892717427588,1,0,0
"PDE4C",-0.110671981431826,0.338462858193951,0.621272272091238,1,0,0
"PDE4D",-0.0975425037932505,0.329612892103217,0.613028012794288,1,0,0
"PDE4DIP",-0.0864839610039958,0.511178173787894,0.759651043196295,1,0,0
"PDE4DIP",0.311021729035857,0.457423520562272,0.722320453210742,1,0,0
"PDE4DIP",-0.0605462337581746,0.421669964284705,0.695010097603843,1,0,0
"PDE4DIP",-0.00957606361985519,0.94610713957146,0.981465793293684,1,0,0
"PDE4DIP",0.235090240186924,0.0918159982632615,0.288040394294149,1,0,0
"PDE5A",0.870078356024244,4.63900833077774e-05,0.000580466066910875,1,0,0
"PDE6A",-0.078345549876297,0.56564194202975,0.794235911948557,1,0,0
"PDE6B",0.0583244869646906,0.636874609353547,0.836677184468408,1,0,0
